user_id,age,gender,country,signup_date,subscription_type
53647,15,Male,Denmark,2023-01-18,Free
53648,26,Female,Sweden,2021-06-22,Free
53649,26,Female,Germany,2020-05-17,Free
53650,29,Male,Belgium,2023-04-13,Basic
53651,28,Female,France,2023-01-29,Basic
53652,27,Female,Switzerland,2022-04-16,Free
53653,22,Male,Netherlands,2020-10-22,Free
53654,31,Male,Switzerland,2020-08-30,Basic
53655,31,Female,United States,2022-01-31,Free
53656,21,Male,Ireland,2022-10-04,Basic
53657,24,Female,Italy,2021-09-15,Free
53658,19,Female,Spain,2022-01-03,Free
53659,27,Male,Italy,2021-09-21,Free
53660,18,Female,Germany,2021-02-22,Free
53661,28,Female,Italy,2023-04-02,Basic
53662,21,Male,Belgium,2021-10-17,Basic
53663,28,Male,Germany,2021-04-17,Basic
53664,27,Female,Denmark,2022-09-26,Free
53665,27,Male,Ireland,2020-07-02,Free
53666,29,Female,Italy,2021-07-11,Basic
53667,27,Female,Portugal,2022-12-18,Free
53668,19,Female,Norway,2022-06-10,Free
53669,21,Female,Greece,2020-12-10,Free
53670,20,Male,United States,2020-12-19,Basic
53671,15,Male,Sweden,2020-11-08,Basic
53672,31,Male,Portugal,2022-01-23,Free
53673,30,Male,Portugal,2022-10-11,Free
53674,26,Female,Finland,2022-12-31,Basic
53675,22,Male,Netherlands,2020-06-10,Basic
53676,21,Male,Italy,2021-11-21,Basic
53677,21,Male,France,2023-03-12,Basic
53678,24,Male,France,2020-09-20,Basic
53679,33,Female,Portugal,2023-01-30,Basic
53680,19,Male,Spain,2020-05-23,Free
53681,25,Female,Switzerland,2020-11-23,Free
53682,27,Male,Italy,2021-10-04,Basic
53683,17,Female,Finland,2021-11-19,Free
53684,18,Male,Germany,2020-06-23,Basic
53685,26,Male,Austria,2023-03-30,Free
53686,29,Male,Norway,2022-07-21,Free
53687,29,Male,Greece,2022-11-17,Free
53688,20,Male,Austria,2022-04-20,Basic
53689,29,Female,Norway,2021-08-23,Free
53690,29,Female,United States,2021-11-01,Free
53691,22,Male,Germany,2022-04-03,Basic
53692,18,Female,United States,2022-03-04,Free
53693,18,Female,Netherlands,2021-03-08,Basic
53694,21,Female,Denmark,2022-08-14,Basic
53695,24,Male,Denmark,2020-09-16,Basic
53696,24,Female,France,2021-02-17,Premium
53697,16,Male,United States,2022-07-06,Basic
53698,24,Female,Germany,2023-04-03,Free
53699,22,Male,Greece,2022-09-11,Basic
53700,23,Female,Belgium,2023-01-05,Free
53701,33,Female,France,2022-05-21,Basic
53702,29,Male,Austria,2021-01-17,Free
53703,30,Male,Denmark,2020-07-28,Free
53704,22,Female,Switzerland,2022-05-11,Basic
53705,35,Female,Netherlands,2022-02-10,Free
53706,25,Male,Portugal,2022-05-04,Basic
53707,28,Male,Italy,2022-07-27,Free
53708,26,Female,Greece,2021-05-18,Premium
53709,25,Male,Netherlands,2021-06-05,Free
53710,28,Male,Italy,2022-12-01,Free
53711,23,Female,Finland,2020-09-10,Free
53712,24,Female,Ireland,2020-07-27,Free
53713,30,Female,France,2021-12-29,Premium
53714,18,Female,Greece,2021-01-19,Basic
53715,19,Female,Sweden,2021-11-13,Premium
53716,21,Male,Spain,2022-07-23,Basic
53717,27,Female,Germany,2021-10-23,Premium
53718,27,Male,Ireland,2021-02-15,Free
53719,35,Male,Portugal,2022-02-22,Basic
53720,30,Male,Sweden,2020-12-28,Free
53721,23,Male,Finland,2020-07-08,Free
53722,28,Female,United States,2020-06-20,Free
53723,28,Male,Finland,2020-12-15,Basic
53724,15,Female,United States,2020-05-03,Basic
53725,24,Female,Denmark,2021-06-05,Free
53726,28,Male,Denmark,2021-01-16,Free
53727,20,Female,Portugal,2023-03-03,Free
53728,27,Female,Greece,2021-09-16,Free
53729,17,Female,Italy,2020-07-20,Free
53730,15,Female,United Kingdom,2020-07-09,Free
53731,25,Female,Ireland,2021-01-28,Free
53732,21,Male,France,2021-01-02,Free
53733,34,Male,Greece,2020-08-28,Basic
53734,24,Male,Greece,2022-10-24,Premium
53735,28,Female,Belgium,2022-11-07,Free
53736,25,Male,Norway,2021-12-31,Free
53737,26,Male,Germany,2020-06-08,Free
53738,22,Male,Austria,2021-12-30,Basic
53739,22,Male,Ireland,2022-04-07,Basic
53740,25,Female,France,2022-11-11,Basic
53741,28,Female,United Kingdom,2022-06-26,Premium
53742,20,Female,Denmark,2021-09-08,Free
53743,22,Male,Finland,2022-03-25,Free
53744,28,Male,Denmark,2021-05-24,Basic
53745,17,Female,Switzerland,2022-04-23,Free
53746,27,Male,United Kingdom,2021-03-09,Basic
53747,25,Female,Ireland,2022-06-27,Basic
53748,28,Male,United Kingdom,2023-02-07,Free
53749,26,Male,Portugal,2022-02-04,Free
53750,28,Female,Denmark,2022-12-10,Premium
53751,18,Female,Norway,2021-12-10,Basic
53752,21,Male,Austria,2022-08-21,Free
53753,23,Female,Belgium,2022-02-08,Basic
53754,24,Female,Italy,2023-02-08,Free
53755,26,Female,Belgium,2022-03-06,Premium
53756,24,Male,Denmark,2021-05-20,Basic
53757,17,Male,Greece,2020-08-09,Free
53758,24,Female,Italy,2021-11-23,Free
53759,23,Male,United Kingdom,2020-07-23,Free
53760,28,Female,Austria,2022-05-15,Free
53761,28,Female,Norway,2022-11-07,Free
53762,18,Male,Italy,2021-04-03,Basic
53763,18,Male,Netherlands,2021-11-29,Free
53764,26,Male,Norway,2022-10-03,Basic
53765,21,Male,United Kingdom,2022-04-25,Free
53766,22,Male,Italy,2020-12-24,Free
53767,20,Female,Norway,2020-10-29,Free
53768,32,Female,Norway,2021-11-13,Basic
53769,17,Female,Switzerland,2023-03-01,Free
53770,29,Female,Spain,2020-08-05,Free
53771,21,Female,Finland,2020-10-23,Basic
53772,22,Male,Ireland,2021-04-21,Free
53773,28,Male,Denmark,2020-10-04,Free
53774,26,Male,Portugal,2022-08-30,Free
53775,25,Male,Germany,2020-11-10,Premium
53776,25,Female,Italy,2023-02-07,Free
53777,29,Female,Denmark,2023-01-11,Free
53778,27,Female,Sweden,2020-08-27,Basic
53779,30,Male,France,2020-11-04,Free
53780,25,Male,Austria,2020-10-11,Basic
53781,27,Male,Belgium,2022-08-15,Basic
53782,24,Male,United Kingdom,2023-01-14,Free
53783,25,Male,France,2021-11-03,Free
53784,27,Female,Sweden,2021-11-15,Free
53785,26,Female,Greece,2021-09-16,Free
53786,33,Female,United States,2022-02-12,Free
53787,29,Female,Spain,2021-09-26,Free
53788,24,Female,Spain,2022-10-05,Free
53789,25,Female,Austria,2022-06-20,Free
53790,26,Male,United States,2020-07-09,Free
53791,27,Female,Sweden,2021-10-15,Basic
53792,24,Female,Italy,2022-05-26,Basic
53793,27,Male,Finland,2021-01-24,Basic
53794,24,Female,Ireland,2020-07-26,Free
53795,23,Male,Denmark,2023-02-18,Free
53796,30,Female,Italy,2022-09-24,Free
53797,31,Female,Greece,2023-02-24,Free
53798,16,Male,United States,2022-01-07,Free
53799,22,Male,Greece,2021-04-09,Free
53800,30,Male,Norway,2020-12-25,Free
53801,29,Non-Binary,Italy,2021-02-11,Free
53802,12,Female,Portugal,2022-07-05,Free
53803,27,Female,Netherlands,2021-05-30,Free
53804,18,Male,Belgium,2020-06-25,Free
53805,14,Male,Finland,2022-05-13,Free
53806,26,Female,France,2020-06-27,Free
53807,34,Female,Norway,2022-09-12,Free
53808,29,Female,United States,2020-12-13,Free
53809,31,Male,Denmark,2020-12-20,Basic
53810,18,Male,Finland,2020-07-03,Free
53811,24,Male,Sweden,2021-04-11,Basic
53812,30,Male,Portugal,2023-01-08,Free
53813,24,Male,Portugal,2020-12-31,Free
53814,30,Male,Greece,2020-10-22,Basic
53815,18,Female,Belgium,2020-05-25,Free
53816,34,Male,Italy,2020-09-13,Basic
53817,30,Male,Finland,2022-10-07,Free
53818,24,Male,Portugal,2021-09-28,Free
53819,28,Female,Finland,2021-08-22,Free
53820,23,Male,Portugal,2022-08-06,Free
53821,27,Male,Sweden,2022-02-02,Free
53822,33,Female,Finland,2021-02-03,Free
53823,25,Male,Norway,2022-11-13,Basic
53824,18,Female,Greece,2021-10-01,Basic
53825,20,Male,Greece,2021-06-16,Free
53826,24,Male,United States,2020-08-19,Basic
53827,29,Female,Switzerland,2022-01-01,Free
53828,21,Female,Portugal,2021-05-24,Free
53829,21,Male,Norway,2020-09-15,Premium
53830,30,Male,Italy,2021-08-07,Free
53831,19,Female,Ireland,2023-01-26,Basic
53832,29,Male,United States,2022-10-03,Free
53833,24,Female,Spain,2023-03-21,Free
53834,28,Female,Spain,2021-06-23,Premium
53835,19,Male,United Kingdom,2022-09-01,Free
53836,26,Female,Greece,2022-12-29,Free
53837,22,Male,Austria,2023-03-06,Free
53838,29,Male,United States,2021-12-01,Free
53839,30,Male,Germany,2020-05-31,Free
53840,33,Female,Austria,2021-08-03,Free
53841,25,Male,Spain,2022-09-20,Free
53842,21,Female,Italy,2022-09-22,Free
53843,30,Female,Austria,2022-05-21,Free
53844,20,Male,Belgium,2020-11-16,Free
53845,15,Female,Sweden,2020-12-09,Free
53846,31,Male,Belgium,2021-07-24,Basic
53847,29,Male,Portugal,2020-07-16,Basic
53848,33,Female,Sweden,2021-03-24,Basic
53849,24,Male,United Kingdom,2023-04-15,Free
53850,28,Female,Spain,2022-08-04,Free
53851,29,Male,United Kingdom,2023-04-01,Free
53852,21,Female,Sweden,2022-06-26,Basic
53853,18,Female,France,2023-04-14,Basic
53854,29,Female,Sweden,2021-07-07,Basic
53855,18,Male,Austria,2020-06-11,Free
53856,24,Female,Austria,2023-02-10,Basic
53857,26,Male,Norway,2022-09-28,Free
53858,20,Female,Portugal,2022-09-29,Free
53859,19,Female,Belgium,2022-03-29,Free
53860,26,Female,Sweden,2023-01-11,Free
53861,29,Female,France,2022-12-18,Free
53862,25,Male,Finland,2023-03-08,Free
53863,23,Female,Austria,2022-04-10,Basic
53864,29,Female,Switzerland,2021-12-23,Basic
53865,24,Female,Italy,2021-01-04,Free
53866,22,Female,United States,2020-04-19,Premium
53867,24,Male,Belgium,2020-12-14,Free
53868,16,Male,Netherlands,2020-09-28,Free
53869,25,Male,Ireland,2022-05-24,Basic
53870,23,Female,Portugal,2022-04-25,Free
53871,24,Female,Denmark,2021-04-16,Premium
53872,19,Female,France,2022-09-01,Free
53873,26,Female,Germany,2020-11-21,Free
53874,24,Male,Sweden,2022-06-07,Free
53875,32,Female,Norway,2021-10-17,Free
53876,13,Female,Denmark,2023-01-20,Premium
53877,29,Male,Netherlands,2021-10-09,Free
53878,23,Female,Norway,2022-03-29,Basic
53879,16,Female,Norway,2022-12-29,Free
53880,30,Female,France,2022-09-11,Free
53881,18,Male,Greece,2021-01-24,Basic
53882,25,Male,Spain,2020-08-10,Basic
53883,21,Female,Ireland,2022-12-23,Basic
53884,26,Male,Finland,2021-04-20,Basic
53885,27,Female,Portugal,2021-12-23,Free
53886,20,Female,Italy,2022-01-28,Free
53887,26,Female,Spain,2022-10-03,Free
53888,16,Male,Denmark,2022-01-28,Free
53889,30,Female,Switzerland,2022-10-04,Basic
53890,25,Female,Denmark,2022-10-31,Free
53891,23,Female,United States,2023-03-17,Free
53892,34,Female,Greece,2022-09-11,Free
53893,21,Female,Belgium,2022-06-20,Free
53894,24,Female,Greece,2021-02-24,Free
53895,20,Male,Austria,2022-11-05,Basic
53896,30,Female,United Kingdom,2022-05-01,Basic
53897,31,Female,Netherlands,2022-09-18,Basic
53898,22,Female,Finland,2021-09-11,Free
53899,28,Male,Denmark,2020-07-05,Basic
53900,28,Female,Germany,2021-12-16,Basic
53901,27,Male,United States,2022-04-30,Free
53902,27,Female,Norway,2021-01-12,Basic
53903,21,Female,Netherlands,2022-10-16,Free
53904,21,Female,Greece,2022-03-30,Premium
53905,23,Female,Ireland,2021-05-20,Basic
53906,30,Female,France,2021-08-19,Free
53907,22,Male,Spain,2023-01-30,Free
53908,24,Male,Germany,2020-05-14,Basic
53909,23,Male,Sweden,2020-09-04,Basic
53910,21,Female,Ireland,2020-06-10,Free
53911,28,Male,Finland,2020-10-29,Free
53912,25,Male,Finland,2023-03-31,Free
53913,32,Female,Portugal,2021-01-01,Free
53914,21,Female,Denmark,2020-05-25,Premium
53915,18,Male,Belgium,2020-06-22,Free
53916,13,Male,Belgium,2021-02-24,Free
53917,28,Male,Italy,2020-08-14,Basic
53918,34,Female,Austria,2020-11-23,Free
53919,24,Female,United States,2021-11-12,Free
53920,28,Female,United States,2023-04-06,Free
53921,38,Male,Ireland,2020-05-10,Basic
53922,26,Female,Spain,2022-08-31,Basic
53923,23,Male,France,2022-10-20,Free
53924,16,Female,United Kingdom,2021-06-06,Free
53925,32,Female,Norway,2022-05-04,Free
53926,19,Male,Austria,2022-11-25,Basic
53927,19,Male,France,2022-12-13,Premium
53928,18,Female,Switzerland,2021-05-29,Free
53929,22,Female,Italy,2022-06-30,Basic
53930,22,Male,Norway,2022-08-09,Free
53931,22,Male,France,2020-10-15,Basic
53932,26,Male,Spain,2023-02-01,Free
53933,25,Female,United States,2021-01-21,Premium
53934,21,Female,Portugal,2022-07-10,Free
53935,24,Male,Norway,2020-07-10,Basic
53936,29,Male,Germany,2021-11-06,Basic
53937,27,Male,United States,2023-04-04,Free
53938,22,Male,Ireland,2020-07-08,Free
53939,24,Female,United Kingdom,2022-04-15,Free
53940,28,Female,Italy,2021-04-09,Basic
53941,23,Female,Denmark,2022-06-07,Premium
53942,35,Female,United States,2022-09-22,Free
53943,25,Male,Sweden,2022-05-23,Basic
53944,20,Female,Greece,2022-11-27,Free
53945,20,Male,United Kingdom,2020-04-24,Basic
53946,25,Female,Sweden,2023-01-11,Free
53947,31,Female,Austria,2020-05-23,Free
53948,18,Female,France,2020-06-14,Basic
53949,22,Male,United Kingdom,2022-11-05,Free
53950,25,Male,Finland,2020-07-25,Free
53951,28,Female,France,2020-10-23,Free
53952,22,Male,Denmark,2021-07-14,Free
53953,24,Male,Germany,2020-04-21,Free
53954,29,Male,Switzerland,2021-10-30,Free
53955,34,Male,Finland,2021-11-27,Premium
53956,26,Female,Spain,2020-12-16,Basic
53957,32,Male,Greece,2020-05-29,Free
53958,24,Female,Finland,2022-10-11,Free
53959,24,Male,Spain,2021-12-11,Basic
53960,22,Male,Greece,2021-07-04,Free
53961,27,Male,Netherlands,2021-08-21,Basic
53962,35,Male,Greece,2020-06-19,Free
53963,30,Female,France,2022-08-31,Premium
53964,22,Female,United Kingdom,2022-01-04,Basic
53965,29,Male,Italy,2022-10-22,Basic
53966,25,Female,Denmark,2021-06-18,Basic
53967,18,Female,United Kingdom,2021-03-22,Free
53968,33,Male,Finland,2022-08-27,Free
53969,8,Female,Sweden,2023-03-06,Basic
53970,25,Female,Belgium,2021-06-07,Basic
53971,19,Female,Sweden,2022-07-10,Free
53972,11,Female,Netherlands,2021-02-18,Free
53973,22,Male,Netherlands,2021-03-05,Basic
53974,25,Female,Finland,2021-09-02,Basic
53975,20,Female,Norway,2020-07-26,Premium
53976,25,Male,Norway,2020-10-13,Free
53977,33,Female,Spain,2022-07-09,Free
53978,22,Male,Germany,2021-12-17,Free
53979,31,Male,Italy,2021-08-19,Premium
53980,28,Female,Netherlands,2020-11-07,Free
53981,17,Female,United Kingdom,2020-08-08,Free
53982,18,Male,Norway,2021-12-07,Basic
53983,16,Female,Germany,2020-07-28,Basic
53984,28,Prefer not to say,Finland,2021-12-14,Basic
53985,19,Male,France,2021-07-07,Basic
53986,20,Male,Germany,2021-10-11,Basic
53987,23,Female,Finland,2021-05-12,Basic
53988,26,Male,France,2022-03-28,Free
53989,17,Female,United Kingdom,2020-12-22,Free
53990,24,Female,Ireland,2022-04-02,Free
53991,20,Female,Germany,2022-01-11,Premium
53992,31,Male,Ireland,2021-10-02,Premium
53993,27,Male,Austria,2020-12-11,Free
53994,29,Female,Austria,2022-06-18,Basic
53995,22,Female,Denmark,2020-10-30,Free
53996,26,Male,France,2021-04-05,Free
53997,24,Male,Switzerland,2021-08-17,Free
53998,35,Female,Netherlands,2023-04-17,Free
53999,29,Male,Italy,2020-10-13,Free
54000,22,Female,Italy,2022-04-06,Free
54001,28,Male,Finland,2022-02-07,Basic
54002,31,Male,Netherlands,2022-08-08,Free
54003,33,Female,Spain,2023-01-03,Free
54004,23,Male,Switzerland,2022-05-08,Free
54005,26,Female,Norway,2021-04-03,Free
54006,28,Male,Italy,2023-04-07,Free
54007,25,Female,France,2022-02-23,Free
54008,28,Female,Finland,2020-10-31,Free
54009,32,Male,Ireland,2020-10-13,Free
54010,35,Female,United Kingdom,2023-04-01,Free
54011,22,Female,Sweden,2021-02-17,Basic
54012,27,Male,Portugal,2023-04-17,Basic
54013,29,Female,Ireland,2020-06-24,Free
54014,23,Female,France,2022-01-16,Free
54015,25,Male,Netherlands,2020-07-28,Basic
54016,24,Female,Finland,2022-04-23,Basic
54017,22,Male,France,2020-11-14,Premium
54018,22,Male,Germany,2020-06-05,Free
54019,16,Male,Sweden,2021-07-28,Free
54020,19,Female,Austria,2021-02-27,Basic
54021,20,Male,United States,2021-01-25,Basic
54022,24,Female,Norway,2021-06-10,Free
54023,16,Prefer not to say,Ireland,2021-02-14,Free
54024,27,Male,Netherlands,2023-01-30,Basic
54025,26,Male,Ireland,2020-08-02,Free
54026,23,Male,Switzerland,2021-10-02,Free
54027,29,Female,Denmark,2020-10-09,Basic
54028,18,Female,Italy,2021-02-16,Free
54029,22,Non-Binary,Sweden,2020-04-28,Basic
54030,27,Female,Switzerland,2020-12-03,Free
54031,22,Female,Belgium,2021-01-15,Basic
54032,32,Female,Ireland,2021-08-12,Premium
54033,29,Male,Netherlands,2020-11-19,Free
54034,23,Female,Portugal,2021-12-03,Basic
54035,24,Female,United States,2021-04-20,Free
54036,17,Female,France,2021-09-13,Premium
54037,22,Male,Austria,2023-04-02,Free
54038,24,Male,Austria,2020-12-02,Free
54039,28,Female,Italy,2021-07-15,Basic
54040,24,Female,Netherlands,2022-12-02,Free
54041,26,Female,Spain,2022-06-16,Basic
54042,19,Prefer not to say,Austria,2020-05-04,Free
54043,28,Male,Norway,2022-04-03,Basic
54044,18,Male,Germany,2020-06-21,Free
54045,19,Female,Greece,2020-12-30,Basic
54046,23,Female,Switzerland,2021-09-07,Free
54047,22,Female,Denmark,2022-05-02,Free
54048,18,Female,Denmark,2022-07-16,Free
54049,20,Non-Binary,Spain,2022-01-01,Free
54050,21,Female,Denmark,2021-12-15,Free
54051,29,Female,Austria,2022-05-24,Free
54052,27,Male,Belgium,2021-11-07,Free
54053,25,Male,Ireland,2020-12-19,Free
54054,22,Male,Italy,2023-01-08,Free
54055,26,Male,France,2020-08-11,Free
54056,29,Female,United Kingdom,2021-10-09,Free
54057,17,Female,Germany,2022-08-02,Free
54058,24,Male,Portugal,2021-12-12,Free
54059,21,Female,Spain,2020-04-18,Free
54060,20,Female,Ireland,2020-06-07,Free
54061,30,Male,Ireland,2022-03-08,Premium
54062,27,Female,Switzerland,2022-07-29,Free
54063,20,Male,United Kingdom,2022-06-20,Free
54064,26,Male,Austria,2022-01-24,Free
54065,31,Female,Netherlands,2020-10-10,Free
54066,25,Prefer not to say,Spain,2020-09-11,Premium
54067,25,Female,Greece,2022-03-31,Premium
54068,27,Male,Norway,2021-05-01,Basic
54069,23,Female,Austria,2021-10-03,Free
54070,25,Non-Binary,France,2021-01-13,Free
54071,22,Male,Austria,2023-03-31,Free
54072,19,Female,Netherlands,2022-10-05,Free
54073,23,Female,United States,2021-05-16,Premium
54074,35,Female,Finland,2023-01-19,Basic
54075,19,Male,Austria,2022-01-10,Free
54076,27,Female,Finland,2020-07-16,Basic
54077,30,Female,Netherlands,2022-02-09,Free
54078,28,Male,Greece,2023-04-10,Free
54079,23,Male,Switzerland,2022-03-05,Free
54080,19,Male,Sweden,2020-06-28,Premium
54081,28,Female,France,2020-05-08,Free
54082,21,Male,Netherlands,2022-01-20,Basic
54083,27,Female,Greece,2020-08-01,Free
54084,29,Male,Denmark,2020-06-02,Free
54085,26,Female,Ireland,2021-11-26,Free
54086,24,Female,Denmark,2021-07-08,Free
54087,30,Female,Germany,2022-09-26,Free
54088,22,Male,Belgium,2022-04-16,Premium
54089,28,Male,Belgium,2022-01-24,Free
54090,20,Male,Portugal,2020-10-02,Basic
54091,20,Female,Belgium,2020-04-26,Free
54092,27,Female,Italy,2023-02-04,Free
54093,29,Male,Finland,2020-05-27,Free
54094,19,Male,Italy,2020-05-05,Basic
54095,22,Female,Germany,2021-07-12,Basic
54096,25,Female,Greece,2022-08-11,Premium
54097,24,Male,United Kingdom,2021-04-13,Free
54098,12,Female,Switzerland,2022-09-21,Premium
54099,19,Female,Austria,2020-06-10,Free
54100,30,Female,United States,2021-03-25,Premium
54101,24,Female,Finland,2022-03-14,Premium
54102,29,Female,United States,2021-02-09,Free
54103,27,Female,United Kingdom,2023-02-26,Basic
54104,30,Female,Sweden,2022-06-24,Free
54105,18,Female,Portugal,2020-05-10,Free
54106,27,Male,Finland,2023-01-26,Free
54107,23,Male,United Kingdom,2022-07-19,Free
54108,18,Male,Denmark,2022-01-15,Basic
54109,19,Female,Portugal,2020-11-09,Basic
54110,22,Female,Switzerland,2021-09-19,Premium
54111,29,Male,Finland,2022-11-17,Free
54112,22,Male,Denmark,2021-06-07,Free
54113,29,Female,Belgium,2021-05-18,Free
54114,31,Male,Italy,2022-12-28,Free
54115,33,Male,United Kingdom,2021-10-15,Free
54116,27,Female,Spain,2022-08-15,Premium
54117,17,Male,Portugal,2023-01-20,Free
54118,18,Female,Portugal,2021-04-16,Premium
54119,35,Male,United Kingdom,2022-10-24,Free
54120,26,Female,Ireland,2021-03-16,Free
54121,23,Female,Switzerland,2021-05-09,Free
54122,25,Female,United Kingdom,2020-12-17,Basic
54123,24,Female,Sweden,2021-05-15,Free
54124,26,Female,Germany,2021-03-10,Basic
54125,23,Male,Portugal,2023-03-01,Basic
54126,28,Male,Norway,2021-11-04,Free
54127,20,Female,Germany,2021-09-08,Free
54128,18,Female,Ireland,2020-11-30,Free
54129,29,Female,Ireland,2021-01-11,Basic
54130,29,Male,United Kingdom,2022-04-03,Free
54131,24,Prefer not to say,Portugal,2021-06-04,Free
54132,25,Male,Spain,2021-10-11,Free
54133,34,Male,Netherlands,2022-12-28,Premium
54134,26,Male,Germany,2021-06-23,Free
54135,26,Female,Germany,2021-09-28,Free
54136,25,Female,Finland,2022-02-16,Free
54137,31,Male,Germany,2021-02-08,Free
54138,21,Male,United Kingdom,2021-12-29,Basic
54139,24,Prefer not to say,Switzerland,2020-04-26,Free
54140,19,Male,Portugal,2022-02-15,Basic
54141,27,Male,Italy,2021-01-10,Basic
54142,27,Male,Switzerland,2021-12-06,Free
54143,18,Male,Portugal,2021-11-25,Free
54144,31,Male,Norway,2020-11-09,Free
54145,32,Female,Greece,2020-06-10,Basic
54146,22,Male,United Kingdom,2022-10-11,Free
54147,21,Female,Austria,2022-04-18,Basic
54148,31,Male,Sweden,2023-01-18,Basic
54149,24,Male,Austria,2020-08-04,Free
54150,21,Male,United Kingdom,2022-06-26,Basic
54151,12,Female,United States,2021-04-30,Free
54152,25,Male,Italy,2022-06-30,Free
54153,23,Female,Germany,2021-04-08,Free
54154,25,Female,United Kingdom,2022-02-09,Basic
54155,27,Non-Binary,United States,2022-12-28,Free
54156,24,Male,Spain,2020-09-20,Free
54157,23,Male,Netherlands,2022-07-26,Premium
54158,23,Male,Austria,2022-09-20,Basic
54159,24,Male,Italy,2022-02-22,Basic
54160,25,Female,Italy,2021-01-20,Free
54161,29,Female,Denmark,2022-09-24,Premium
54162,25,Male,Switzerland,2021-11-13,Free
54163,26,Female,Ireland,2020-04-23,Basic
54164,23,Female,Denmark,2023-03-28,Free
54165,20,Male,Finland,2020-07-20,Basic
54166,25,Male,Germany,2021-06-06,Basic
54167,28,Male,Belgium,2021-06-20,Free
54168,26,Female,Greece,2022-12-20,Free
54169,24,Male,Portugal,2022-08-04,Basic
54170,23,Female,United States,2022-07-18,Free
54171,17,Male,Italy,2021-07-17,Free
54172,20,Male,Finland,2022-11-08,Basic
54173,26,Female,Germany,2023-03-30,Free
54174,24,Male,Italy,2020-08-26,Free
54175,20,Female,United Kingdom,2021-06-26,Basic
54176,25,Male,Netherlands,2021-01-10,Basic
54177,27,Female,Spain,2022-09-12,Basic
54178,22,Female,Portugal,2021-04-09,Free
54179,22,Male,Spain,2020-08-04,Free
54180,29,Female,Norway,2022-03-21,Basic
54181,20,Female,Norway,2022-08-13,Free
54182,34,Male,Belgium,2023-03-16,Basic
54183,25,Female,Netherlands,2021-10-20,Free
54184,20,Male,Ireland,2022-09-09,Premium
54185,28,Female,Greece,2022-04-08,Free
54186,26,Male,United States,2022-10-05,Basic
54187,29,Male,Greece,2020-09-23,Premium
54188,35,Female,Spain,2021-10-14,Basic
54189,11,Male,France,2020-12-07,Free
54190,25,Female,Norway,2022-05-11,Basic
54191,9,Male,Spain,2020-06-02,Basic
54192,17,Female,Finland,2020-09-09,Premium
54193,21,Male,Denmark,2021-08-04,Free
54194,33,Female,Denmark,2021-02-13,Free
54195,26,Female,France,2020-07-02,Free
54196,30,Female,Spain,2022-05-06,Free
54197,28,Male,Italy,2022-09-10,Free
54198,23,Female,Spain,2021-12-22,Free
54199,19,Female,Belgium,2020-06-05,Basic
54200,27,Male,Spain,2020-07-09,Free
54201,20,Male,Norway,2020-04-24,Free
54202,26,Female,Spain,2021-05-10,Free
54203,37,Female,Switzerland,2022-05-30,Free
54204,20,Male,Germany,2022-06-09,Free
54205,31,Male,Finland,2022-03-09,Basic
54206,38,Female,Greece,2023-01-14,Free
54207,22,Male,Norway,2022-08-01,Basic
54208,27,Male,Greece,2020-06-01,Free
54209,20,Male,Norway,2021-12-11,Basic
54210,19,Male,Ireland,2021-02-17,Free
54211,20,Female,Belgium,2022-01-22,Free
54212,30,Female,United States,2021-11-25,Basic
54213,23,Male,Italy,2021-06-03,Basic
54214,32,Female,Belgium,2021-05-10,Free
54215,28,Female,Italy,2021-08-17,Free
54216,27,Female,Norway,2020-05-21,Basic
54217,20,Female,Switzerland,2022-09-09,Free
54218,31,Female,Denmark,2022-10-15,Basic
54219,23,Male,Ireland,2020-10-19,Free
54220,21,Female,United States,2021-12-16,Free
54221,25,Male,France,2020-10-03,Free
54222,17,Male,Spain,2020-08-27,Free
54223,25,Female,Netherlands,2021-08-16,Basic
54224,33,Male,Sweden,2020-06-23,Basic
54225,32,Female,Portugal,2021-07-29,Basic
54226,20,Female,United Kingdom,2021-08-10,Free
54227,25,Female,Spain,2021-07-15,Free
54228,20,Female,United Kingdom,2020-06-04,Free
54229,31,Female,Netherlands,2022-09-01,Free
54230,24,Male,Spain,2023-02-03,Free
54231,19,Female,Spain,2022-07-18,Free
54232,32,Male,Belgium,2022-10-25,Free
54233,27,Female,Ireland,2022-10-22,Premium
54234,31,Male,Denmark,2022-09-23,Free
54235,26,Male,United States,2022-10-23,Basic
54236,23,Female,Portugal,2021-10-26,Basic
54237,23,Female,Norway,2021-05-02,Free
54238,22,Male,Greece,2021-02-25,Basic
54239,26,Non-Binary,Spain,2022-01-14,Free
54240,28,Male,Portugal,2020-09-27,Free
54241,31,Male,Germany,2020-08-08,Free
54242,10,Female,United Kingdom,2021-06-24,Basic
54243,30,Female,Switzerland,2022-06-12,Free
54244,20,Male,Greece,2023-03-01,Premium
54245,30,Female,Greece,2022-12-11,Free
54246,31,Male,Denmark,2022-06-03,Free
54247,29,Female,Sweden,2022-01-13,Basic
54248,22,Male,Norway,2022-05-12,Free
54249,26,Female,Belgium,2020-07-10,Free
54250,26,Female,Austria,2022-09-04,Basic
54251,26,Female,Ireland,2021-01-11,Free
54252,25,Female,Finland,2021-06-09,Free
54253,26,Female,France,2021-02-13,Free
54254,25,Female,Greece,2021-07-12,Free
