user_id,content_id,revenue_amount,revenue_type,transaction_date
8195,3003,0.0,Subscription,2022-08-30
74941,2855,0.0,Subscription,2023-02-01
8387,2266,21.38,Advertisement,2022-09-19
46562,279,10.89,Advertisement,2022-01-11
57582,120,6.7,Advertisement,2023-03-03
24759,52,11.62,Advertisement,2023-03-03
3792,565,30.89,Advertisement,2022-09-25
96612,293,13.68,In-app Purchase,2022-10-12
56769,3718,90.0,Subscription,2022-08-08
82992,2423,120.0,Subscription,2022-12-18
51811,771,0.0,Subscription,2021-01-06
45663,1643,0.61,Advertisement,2023-01-04
44794,4200,13.53,Advertisement,2023-01-21
40537,3635,23.23,Advertisement,2022-07-14
60409,2142,4.64,Advertisement,2022-04-15
99068,2035,4.82,Advertisement,2021-06-01
18206,1236,16.89,Advertisement,2022-07-16
56148,3896,14.31,Advertisement,2022-08-16
21102,271,21.49,Advertisement,2022-10-30
26135,3791,5.35,Advertisement,2022-11-16
55132,2651,6.51,In-app Purchase,2023-04-07
56451,2918,32.25,Advertisement,2020-12-10
46751,3342,8.97,Advertisement,2021-06-29
45849,4547,19.1,Advertisement,2023-04-16
69021,3602,0.0,Subscription,2023-02-08
96900,4416,11.56,Advertisement,2022-04-13
33986,856,16.2,Advertisement,2022-11-03
17070,3761,12.41,Advertisement,2021-05-06
37721,3851,18.46,In-app Purchase,2023-01-13
53766,442,34.99,Advertisement,2021-10-28
71008,4487,0.0,Subscription,2023-04-11
48279,2980,8.2,In-app Purchase,2022-12-16
66685,1303,8.41,Advertisement,2021-10-16
26849,829,118.88,Advertisement,2021-08-18
31431,2646,10.0,Subscription,2023-01-17
76942,3019,31.44,Advertisement,2023-01-07
95941,2360,2.13,Advertisement,2022-12-09
8569,972,9.11,In-app Purchase,2022-11-17
16343,4945,10.0,Subscription,2023-01-03
73984,878,20.0,Subscription,2023-03-27
66019,4934,0.0,Subscription,2023-04-16
15656,2179,0.0,Subscription,2021-06-19
81838,1627,0.0,Subscription,2022-10-16
27032,4695,4.1,Advertisement,2022-08-21
23585,4368,4.55,Advertisement,2022-09-27
88854,4360,0.0,Subscription,2021-12-20
18997,1399,52.46,Advertisement,2022-09-25
61148,4924,5.06,In-app Purchase,2023-01-29
95536,4723,7.37,Advertisement,2023-04-07
58328,876,13.5,Advertisement,2022-08-23
95968,1348,0.0,Subscription,2021-01-18
19116,1152,10.42,In-app Purchase,2020-11-09
26043,4435,6.62,Advertisement,2021-11-02
92825,3809,13.43,Advertisement,2021-10-12
99660,64,0.0,Subscription,2022-12-07
31783,2679,11.44,Advertisement,2022-12-22
60320,3695,12.94,In-app Purchase,2021-01-25
30102,4886,0.0,Subscription,2023-01-31
18423,2337,3.98,Advertisement,2023-01-02
66220,1056,10.53,Advertisement,2021-02-25
39173,1756,2.29,Advertisement,2023-03-23
21908,4384,44.7,Advertisement,2022-11-01
43653,3048,95.57,Advertisement,2023-02-24
25675,315,4.84,Advertisement,2022-05-14
92200,4221,19.22,Advertisement,2023-02-25
39129,1980,5.48,Advertisement,2022-11-25
8399,2503,40.0,Subscription,2023-01-03
20980,1712,22.6,Advertisement,2022-10-13
77348,2020,48.55,In-app Purchase,2023-02-10
27851,502,29.9,Advertisement,2023-03-05
68813,4325,0.0,Subscription,2023-01-14
80841,3377,4.91,Advertisement,2022-10-15
70918,4340,0.0,Subscription,2022-08-03
64533,1306,34.26,Advertisement,2022-04-23
732,3433,40.0,Subscription,2022-10-12
25827,1287,11.11,Advertisement,2023-03-16
71355,1564,201.91,In-app Purchase,2022-12-15
8894,2960,0.0,Subscription,2021-07-19
74059,3812,0.0,Subscription,2023-03-26
18877,3509,6.43,Advertisement,2023-02-20
93329,4354,0.0,Subscription,2021-11-06
62857,1964,3.02,Advertisement,2021-06-10
46193,3032,0.0,Subscription,2023-01-24
23148,113,0.0,Subscription,2022-08-26
45631,4068,71.4,In-app Purchase,2022-09-22
6674,2694,81.0,Advertisement,2021-08-20
31885,2653,0.0,Subscription,2021-11-18
26984,379,14.1,Advertisement,2022-10-31
18002,1354,39.7,Advertisement,2022-06-29
99596,1392,2.48,Advertisement,2022-03-02
45494,892,0.0,Subscription,2022-09-16
68878,529,8.26,Advertisement,2021-12-13
64567,4997,18.15,Advertisement,2022-08-21
90179,4446,74.73,Advertisement,2022-07-19
88808,1171,60.0,Subscription,2023-02-17
93672,2608,61.14,Advertisement,2023-02-27
64178,3613,26.46,In-app Purchase,2022-10-03
79359,475,90.0,Subscription,2023-02-22
48402,4785,3.14,Advertisement,2023-03-24
8981,4718,19.89,Advertisement,2023-04-05
18288,1735,70.0,Subscription,2022-03-04
28913,2561,16.21,Advertisement,2023-03-06
41966,2285,16.62,Advertisement,2022-03-12
79173,1959,3.45,Advertisement,2023-01-02
51302,770,14.78,Advertisement,2020-12-16
5008,1248,2.33,In-app Purchase,2022-12-04
72820,2278,13.25,Advertisement,2022-12-21
70292,1722,0.0,Subscription,2023-04-07
76968,3589,0.0,Subscription,2023-03-29
94375,265,4.67,Advertisement,2022-04-01
50101,2144,0.0,Subscription,2023-02-23
51553,2996,8.79,Advertisement,2022-10-19
11286,1497,5.86,Advertisement,2021-08-04
14612,4240,5.72,In-app Purchase,2023-03-15
85756,1696,0.0,Subscription,2022-06-21
84698,3750,30.0,Subscription,2022-04-06
53712,417,13.74,In-app Purchase,2022-11-30
69476,2341,22.07,Advertisement,2023-03-05
50695,4834,10.0,Subscription,2023-03-31
34722,720,0.0,Subscription,2023-02-17
38353,167,10.69,Advertisement,2022-03-04
98619,216,21.08,In-app Purchase,2022-01-11
30605,102,5.97,Advertisement,2021-12-06
74499,1426,6.29,Advertisement,2021-09-04
55341,3266,44.36,Advertisement,2021-11-10
51873,4699,6.98,In-app Purchase,2022-02-11
15785,3334,0.0,Subscription,2022-12-24
40272,327,3.51,Advertisement,2022-01-06
51898,2739,10.0,Subscription,2023-03-20
80808,3713,30.0,Subscription,2021-09-30
8775,2279,20.0,Subscription,2023-02-07
9108,1526,107.89,Advertisement,2020-06-23
87707,2407,40.0,Subscription,2021-09-24
71440,3494,8.52,Advertisement,2023-02-19
25185,307,21.44,In-app Purchase,2022-07-17
35368,3846,1.12,Advertisement,2022-09-14
97888,875,20.0,Subscription,2023-04-08
33567,854,0.0,Subscription,2023-03-14
76809,2566,6.53,In-app Purchase,2020-06-04
13193,4224,3.62,Advertisement,2022-05-04
42868,4230,7.4,Advertisement,2021-08-17
97533,2507,20.0,Subscription,2023-03-13
52772,1632,13.03,Advertisement,2023-02-11
50803,2,26.68,Advertisement,2022-06-11
97031,310,7.42,Advertisement,2022-11-18
92127,890,1.74,Advertisement,2022-12-26
30455,3118,12.35,Advertisement,2023-02-03
75419,2889,4.56,Advertisement,2023-02-25
34154,1331,25.12,Advertisement,2022-09-30
61552,3704,9.22,In-app Purchase,2022-12-24
89852,4781,7.86,Advertisement,2022-09-22
14638,4099,0.0,Subscription,2023-02-23
89844,3318,3.35,In-app Purchase,2023-02-05
127,15,15.23,In-app Purchase,2022-02-21
25764,2422,22.25,In-app Purchase,2022-06-23
62709,2037,4.65,Advertisement,2023-01-06
36588,531,4.26,In-app Purchase,2023-03-25
42192,1236,18.84,Advertisement,2023-04-05
52458,2111,29.02,Advertisement,2021-09-16
26939,3457,3.21,Advertisement,2022-11-11
52625,3576,0.0,Subscription,2021-11-18
99780,260,50.0,Subscription,2023-04-18
29992,36,20.0,Subscription,2023-04-04
52077,3363,0.0,Subscription,2021-10-20
90034,2706,73.26,Advertisement,2022-12-20
40449,1275,1.74,Advertisement,2021-12-20
88083,780,3.91,Advertisement,2023-02-15
67544,2322,3.07,In-app Purchase,2023-04-15
7626,722,28.7,Advertisement,2022-02-03
45654,3359,0.0,Subscription,2022-02-05
22078,1487,23.66,Advertisement,2022-12-08
90236,3634,3.05,Advertisement,2023-03-27
68941,3944,1.53,Advertisement,2021-12-26
18352,359,8.91,Advertisement,2023-02-07
48580,3092,4.81,In-app Purchase,2022-08-13
79687,2042,24.59,Advertisement,2023-04-05
49160,1400,0.0,Subscription,2023-04-12
39655,3848,0.0,Subscription,2022-02-13
82427,3195,18.31,Advertisement,2023-02-03
2369,4478,40.71,Advertisement,2021-07-20
21226,3314,0.0,Subscription,2022-09-14
64789,3346,11.97,Advertisement,2022-07-10
2824,3818,22.84,Advertisement,2023-02-13
52189,1949,21.5,Advertisement,2022-11-10
68832,681,3.79,In-app Purchase,2022-08-27
40650,1483,7.4,Advertisement,2023-04-18
37876,839,2.09,Advertisement,2022-02-11
80349,2755,2.08,Advertisement,2022-05-20
34604,320,2.7,Advertisement,2023-04-13
35777,3508,3.25,In-app Purchase,2022-09-05
20785,1799,0.0,Subscription,2022-09-09
66707,3241,5.27,In-app Purchase,2022-05-15
48968,1300,35.12,Advertisement,2023-04-10
26416,4473,1.61,Advertisement,2022-07-08
88213,2756,4.32,In-app Purchase,2022-11-06
97631,3213,120.0,Subscription,2022-08-10
16734,476,7.06,Advertisement,2021-03-28
37791,995,77.58,Advertisement,2022-10-10
80482,2837,20.0,Subscription,2023-03-08
95320,4133,0.0,Subscription,2023-04-19
79055,4847,3.41,In-app Purchase,2021-12-27
3638,4918,0.0,Subscription,2022-02-09
29391,1497,0.0,Subscription,2021-08-29
74569,2248,0.0,Subscription,2022-10-27
24539,951,16.3,Advertisement,2020-07-07
50636,3596,90.0,Subscription,2023-02-18
3507,543,7.41,Advertisement,2022-02-11
62913,4521,11.48,Advertisement,2022-07-06
34281,4544,147.42,In-app Purchase,2022-08-30
87867,1166,3.88,In-app Purchase,2022-07-29
82683,2123,5.05,Advertisement,2023-04-16
96855,2584,0.0,Subscription,2022-10-23
7470,3083,70.0,Subscription,2023-01-22
1870,1993,0.0,Subscription,2022-09-21
50884,4328,14.52,Advertisement,2023-01-06
35343,1784,80.0,Subscription,2023-03-18
40980,13,0.0,Subscription,2021-06-26
19097,3119,10.95,Advertisement,2022-10-09
16334,4174,0.0,Subscription,2022-07-23
72451,1777,1.66,Advertisement,2021-02-25
71919,978,6.68,In-app Purchase,2023-02-02
20685,1496,1.56,Advertisement,2022-06-04
16051,4881,33.84,In-app Purchase,2022-08-21
75383,3595,29.04,Advertisement,2022-10-09
63928,3188,6.1,Advertisement,2021-12-18
98922,632,20.71,Advertisement,2022-06-24
58862,4097,7.62,In-app Purchase,2022-05-25
64357,3823,10.0,Subscription,2023-01-03
66370,3074,12.18,Advertisement,2022-12-16
35413,4568,17.99,Advertisement,2022-02-14
92337,2452,0.0,Subscription,2023-03-10
52629,2032,4.46,Advertisement,2022-03-17
93495,629,19.43,Advertisement,2022-04-17
19621,2620,0.0,Subscription,2022-06-15
61730,1434,2.08,Advertisement,2021-05-25
18717,2800,2.57,Advertisement,2023-02-27
39750,3513,0.0,Subscription,2023-03-04
96102,4686,16.75,Advertisement,2023-03-20
82770,4152,0.0,Subscription,2023-02-18
3347,3673,20.0,Subscription,2023-01-24
37620,3637,0.0,Subscription,2022-10-16
37025,1,6.96,Advertisement,2022-07-01
61835,4951,13.02,Advertisement,2023-02-15
28077,3849,18.35,Advertisement,2023-02-19
27470,440,36.76,Advertisement,2023-04-19
42983,1709,60.0,Subscription,2023-01-30
55226,887,3.03,Advertisement,2022-06-20
70638,2454,10.89,Advertisement,2022-06-28
85433,4869,10.17,In-app Purchase,2022-11-08
1520,204,14.12,Advertisement,2023-02-17
95170,3615,0.0,Subscription,2023-03-20
23074,575,14.33,In-app Purchase,2023-02-27
3802,2196,4.4,Advertisement,2023-01-16
17396,513,40.93,In-app Purchase,2022-01-11
72497,2752,8.99,Advertisement,2021-10-22
88562,2391,6.58,In-app Purchase,2022-08-24
49680,1899,29.38,Advertisement,2020-12-19
13026,192,7.31,Advertisement,2022-10-11
5902,3578,80.0,Subscription,2022-11-05
16905,575,1.92,In-app Purchase,2022-12-07
78988,4774,5.55,Advertisement,2022-11-23
26066,1352,14.06,Advertisement,2021-08-29
57358,3186,27.02,Advertisement,2023-01-19
24430,2778,0.0,Subscription,2021-08-16
54268,2031,0.0,Subscription,2023-02-16
65779,2648,59.96,In-app Purchase,2023-02-24
44625,1316,28.88,Advertisement,2022-12-08
53026,1242,0.0,Subscription,2021-03-03
21281,2617,120.0,Subscription,2021-01-20
89523,4415,39.51,Advertisement,2023-02-25
58603,2503,0.0,Subscription,2022-05-04
36863,2851,48.6,Advertisement,2022-09-25
73780,1684,19.61,In-app Purchase,2023-04-12
99143,4344,13.92,Advertisement,2022-11-15
15877,4429,5.61,Advertisement,2022-12-19
20987,4846,3.71,Advertisement,2022-04-04
89285,2158,0.0,Subscription,2022-03-29
22241,2738,17.05,Advertisement,2023-03-11
61143,1858,25.52,Advertisement,2022-12-03
6568,1136,6.36,In-app Purchase,2023-04-17
12134,571,0.0,Subscription,2022-12-05
36750,810,7.83,Advertisement,2023-04-08
35302,1152,0.0,Subscription,2020-09-02
7796,2422,0.0,Subscription,2022-10-29
24030,260,6.02,Advertisement,2021-09-09
3337,3918,20.95,Advertisement,2022-04-13
94925,850,6.96,In-app Purchase,2020-09-25
47305,246,0.0,Subscription,2022-01-11
36170,4005,0.0,Subscription,2022-10-29
10990,2421,5.54,Advertisement,2021-10-26
63200,740,8.29,Advertisement,2022-09-22
27159,638,36.46,Advertisement,2023-01-23
59211,478,16.02,Advertisement,2022-07-08
41878,4153,10.3,Advertisement,2022-11-08
29770,4415,8.87,In-app Purchase,2020-10-20
99750,2479,6.98,In-app Purchase,2023-03-12
32256,2073,9.65,Advertisement,2022-08-18
98896,4712,11.61,In-app Purchase,2021-07-24
79616,2258,6.85,Advertisement,2023-03-16
21828,259,0.0,Subscription,2023-04-05
11066,4593,0.0,Subscription,2021-09-11
68122,2551,0.0,Subscription,2021-08-02
74094,1028,0.0,Subscription,2022-01-18
3276,4847,3.38,In-app Purchase,2022-12-24
35314,2810,6.17,Advertisement,2022-06-25
51214,759,5.1,Advertisement,2021-03-06
78305,2810,4.03,In-app Purchase,2023-01-17
1745,339,29.19,In-app Purchase,2023-03-31
92743,842,6.56,Advertisement,2023-01-24
47364,439,0.0,Subscription,2022-07-31
32209,4951,0.0,Subscription,2022-04-09
16033,4640,20.0,Subscription,2021-08-06
55263,3838,0.0,Subscription,2023-02-22
10122,3170,5.88,Advertisement,2022-12-10
61690,2624,6.06,Advertisement,2022-10-27
37013,3575,57.77,Advertisement,2023-02-07
21184,4396,0.0,Subscription,2023-01-29
87848,1134,24.86,Advertisement,2023-03-16
11692,1325,7.58,Advertisement,2023-04-14
58915,4864,47.1,Advertisement,2023-01-21
70769,2287,2.31,Advertisement,2022-09-25
22090,1214,68.96,Advertisement,2022-11-30
9194,1416,0.0,Subscription,2021-08-26
62875,2086,18.78,Advertisement,2023-02-19
43180,2778,80.0,Subscription,2021-05-21
86516,4904,25.02,In-app Purchase,2022-12-29
2323,3154,15.04,Advertisement,2023-03-02
38675,1086,3.06,Advertisement,2022-05-13
24638,1768,27.14,Advertisement,2023-01-05
49995,433,0.0,Subscription,2022-04-05
3133,4949,10.5,Advertisement,2022-03-18
42953,363,0.0,Subscription,2023-04-05
13905,3798,30.01,Advertisement,2022-02-20
99382,378,9.54,Advertisement,2023-02-04
40494,4421,16.43,Advertisement,2023-01-01
93836,2943,40.0,Subscription,2023-02-15
26105,2462,0.0,Subscription,2021-09-17
53149,3766,4.95,In-app Purchase,2023-02-20
88904,1022,0.0,Subscription,2022-03-30
82901,3775,17.32,Advertisement,2023-02-15
40323,307,3.25,Advertisement,2022-11-08
24293,599,4.77,Advertisement,2023-01-28
85888,3352,11.36,In-app Purchase,2022-11-09
96551,1063,0.0,Subscription,2023-01-11
43562,4642,0.0,Subscription,2023-02-17
14851,1086,2.85,Advertisement,2021-08-04
56502,4049,12.96,Advertisement,2023-04-19
54347,2460,28.86,Advertisement,2023-02-25
39158,937,14.32,In-app Purchase,2022-04-28
61660,3907,3.11,Advertisement,2022-12-16
90344,3834,20.0,Subscription,2022-10-01
87368,4244,27.24,Advertisement,2022-10-03
25551,4475,9.24,Advertisement,2023-04-03
33142,31,11.51,Advertisement,2022-09-04
97346,3573,18.43,Advertisement,2022-10-19
73561,805,0.0,Subscription,2022-06-06
97654,4900,6.75,Advertisement,2022-04-23
65687,3512,9.09,In-app Purchase,2022-09-28
35211,3840,22.82,Advertisement,2022-05-26
1015,1958,40.0,Subscription,2022-01-07
6035,87,5.23,In-app Purchase,2023-03-06
45492,337,40.24,Advertisement,2022-10-16
42844,4860,36.66,Advertisement,2023-02-18
74641,2678,13.51,In-app Purchase,2023-02-06
17603,1536,6.69,Advertisement,2022-05-14
52807,1736,2.99,Advertisement,2022-12-27
2150,2263,14.45,In-app Purchase,2023-01-06
75631,894,22.29,Advertisement,2022-02-21
70490,3704,1.84,Advertisement,2022-12-08
93243,2002,4.36,In-app Purchase,2023-01-26
84128,4594,22.06,Advertisement,2021-09-11
87847,820,5.96,Advertisement,2020-09-01
22598,4540,13.54,Advertisement,2022-06-09
2173,708,2.2,Advertisement,2023-02-06
63608,1629,4.38,In-app Purchase,2022-10-30
45813,3016,9.78,In-app Purchase,2022-02-03
71621,3628,0.0,Subscription,2022-08-22
25750,3985,37.62,Advertisement,2021-03-09
86123,3133,0.0,Subscription,2022-02-23
45739,4120,0.0,Subscription,2023-03-10
78603,2525,18.78,In-app Purchase,2022-05-27
42312,3059,10.97,Advertisement,2023-02-12
66295,881,0.0,Subscription,2023-03-30
13418,1893,8.08,Advertisement,2020-11-25
14821,98,63.24,Advertisement,2021-08-24
25697,3906,220.0,Subscription,2021-08-30
92266,3553,11.58,In-app Purchase,2022-01-01
22417,1663,9.11,Advertisement,2022-10-13
53968,4162,0.0,Subscription,2022-01-02
37112,100,9.99,Advertisement,2022-07-13
74575,207,11.94,Advertisement,2022-03-11
5526,3621,7.73,In-app Purchase,2021-09-26
63842,1718,20.0,Subscription,2022-06-25
48810,1055,10.0,Subscription,2022-03-25
86300,3196,0.0,Subscription,2022-06-29
6965,4517,0.0,Subscription,2022-06-04
14633,4662,5.69,Advertisement,2023-03-13
49008,4062,0.0,Subscription,2022-04-14
9948,986,30.0,Subscription,2023-03-10
44027,667,9.17,In-app Purchase,2022-07-19
58097,1621,18.65,Advertisement,2022-12-16
93901,2072,14.51,Advertisement,2022-12-16
2388,3464,0.0,Subscription,2022-08-01
56994,4480,42.6,Advertisement,2021-02-15
25648,298,40.78,In-app Purchase,2022-05-18
40585,3112,3.91,Advertisement,2023-03-24
50637,31,0.99,In-app Purchase,2022-05-16
53293,596,21.11,Advertisement,2023-03-07
56231,752,13.31,Advertisement,2022-11-27
89984,1721,40.0,Subscription,2021-10-16
62827,3450,6.63,Advertisement,2023-03-12
63847,1563,5.2,Advertisement,2021-12-28
50706,1509,12.08,In-app Purchase,2023-02-24
85363,2653,40.0,Subscription,2022-11-02
29781,360,11.05,In-app Purchase,2023-04-18
11412,619,3.52,Advertisement,2023-02-23
48745,1136,0.0,Subscription,2022-08-16
32148,4627,4.38,Advertisement,2022-10-22
26484,2955,0.0,Subscription,2021-11-13
48454,3877,0.0,Subscription,2023-03-13
9450,1733,21.74,Advertisement,2021-08-19
81882,2218,0.0,Subscription,2023-03-21
40047,1237,4.52,Advertisement,2022-12-29
83946,1542,4.26,Advertisement,2023-02-08
6077,1555,42.75,Advertisement,2022-10-25
74834,3620,9.66,Advertisement,2022-03-16
26775,816,12.03,In-app Purchase,2022-02-23
28957,4902,8.68,Advertisement,2023-01-28
5693,119,8.74,Advertisement,2022-11-07
80240,3347,0.0,Subscription,2023-03-16
8527,3306,18.65,Advertisement,2022-04-17
79222,1780,4.11,Advertisement,2022-02-11
33614,3184,0.0,Subscription,2023-01-04
79035,2926,0.0,Subscription,2022-09-18
92409,2691,2.0,Advertisement,2022-04-01
35137,277,0.0,Subscription,2022-04-10
58097,446,0.0,Subscription,2021-10-25
41849,1920,6.68,Advertisement,2022-05-16
42303,2055,15.84,Advertisement,2022-05-29
44436,3483,12.99,Advertisement,2022-02-26
89362,4842,0.0,Subscription,2022-01-23
21878,1655,0.0,Subscription,2023-02-23
58362,3825,32.71,Advertisement,2022-12-19
37176,455,2.6,Advertisement,2022-02-16
79379,3710,43.61,Advertisement,2022-08-03
69681,2584,0.0,Subscription,2023-03-13
20661,992,6.32,In-app Purchase,2021-10-22
68635,2857,15.36,Advertisement,2023-01-28
41857,2647,3.85,Advertisement,2022-11-09
94434,2168,3.09,Advertisement,2022-11-21
16445,4229,0.0,Subscription,2022-09-06
55650,1402,7.96,Advertisement,2022-11-05
2921,3689,4.78,Advertisement,2023-01-06
99882,2996,4.72,Advertisement,2022-05-29
95408,3714,3.59,In-app Purchase,2022-07-10
28646,1208,67.49,Advertisement,2021-05-10
50739,425,0.0,Subscription,2022-05-24
69681,1726,0.0,Subscription,2022-01-05
22439,1890,0.0,Subscription,2022-03-16
89709,4618,0.0,Subscription,2022-04-17
96103,3589,20.94,Advertisement,2023-02-07
57947,3974,6.42,Advertisement,2022-12-29
11324,1286,3.99,Advertisement,2021-02-24
43227,3619,14.52,Advertisement,2023-03-27
98951,683,5.32,In-app Purchase,2023-03-27
59115,888,8.97,Advertisement,2023-02-12
90198,4712,9.61,Advertisement,2022-05-17
73224,1378,13.93,Advertisement,2023-03-27
26154,4648,10.23,Advertisement,2022-09-29
3008,4496,32.74,Advertisement,2023-04-09
51172,3653,0.0,Subscription,2022-06-21
3359,2342,34.04,In-app Purchase,2023-03-01
34929,3977,4.43,Advertisement,2022-10-30
29717,1455,200.0,Subscription,2022-05-24
3263,34,1.14,In-app Purchase,2023-03-22
11499,3423,4.4,Advertisement,2022-08-28
5915,4909,10.0,Subscription,2022-08-21
81258,1381,12.78,Advertisement,2021-02-11
18310,924,8.29,Advertisement,2022-04-04
96907,4940,13.04,Advertisement,2023-02-13
73446,1208,8.12,In-app Purchase,2022-10-09
62635,2826,0.0,Subscription,2021-02-26
98863,3628,9.81,Advertisement,2022-12-12
7466,2282,0.0,Subscription,2023-03-29
74178,516,0.0,Subscription,2022-10-20
54746,3116,7.62,Advertisement,2023-03-30
92770,3670,15.16,Advertisement,2022-03-19
15084,73,50.0,Subscription,2023-01-09
71923,1562,5.69,Advertisement,2022-09-26
67350,4387,0.0,Subscription,2023-01-07
47637,1665,15.56,Advertisement,2022-09-05
21388,240,50.0,Subscription,2023-04-04
10050,2553,0.0,Subscription,2021-04-22
99899,122,25.43,Advertisement,2023-01-25
27093,1916,4.46,In-app Purchase,2023-03-21
22325,3905,0.0,Subscription,2023-02-15
55031,3978,13.85,Advertisement,2021-03-31
84129,2343,36.47,Advertisement,2022-01-17
8016,1523,0.0,Subscription,2022-09-08
22216,1840,9.28,In-app Purchase,2021-06-01
53972,1375,29.3,Advertisement,2022-09-10
2512,3894,0.0,Subscription,2022-08-13
13116,2510,20.57,Advertisement,2022-10-22
69518,3029,129.54,Advertisement,2023-01-26
15018,2979,3.96,Advertisement,2022-04-11
34948,1115,10.79,In-app Purchase,2022-11-29
67875,1438,10.43,Advertisement,2023-04-17
88092,4471,30.52,Advertisement,2023-03-15
76176,4452,100.0,Subscription,2022-06-04
29334,1515,11.09,Advertisement,2022-07-13
22577,4436,10.25,Advertisement,2022-05-10
11965,3630,23.35,In-app Purchase,2023-01-04
86208,1023,6.77,Advertisement,2022-10-04
21478,3030,7.09,Advertisement,2022-11-16
25817,2385,3.05,Advertisement,2021-11-04
39154,2894,24.58,Advertisement,2021-12-29
6200,2199,8.09,In-app Purchase,2021-10-17
98192,4053,0.0,Subscription,2023-01-15
84128,2732,3.54,Advertisement,2023-03-19
77516,4426,0.0,Subscription,2021-11-06
11790,1274,0.0,Subscription,2022-12-04
68146,1585,39.97,In-app Purchase,2021-10-24
16447,2563,5.34,Advertisement,2022-07-28
70251,4354,0.96,Advertisement,2023-03-07
9104,3170,4.51,Advertisement,2022-08-17
29173,2564,0.0,Subscription,2023-03-12
26541,285,14.97,Advertisement,2023-02-15
5532,957,8.84,Advertisement,2023-04-09
53485,3023,4.31,Advertisement,2021-02-07
6932,2487,2.87,Advertisement,2023-01-17
65020,271,0.0,Subscription,2022-05-25
38466,3765,60.0,Subscription,2021-12-26
90772,3467,52.36,Advertisement,2020-11-27
93156,587,0.0,Subscription,2021-02-07
39064,1719,1.85,Advertisement,2022-06-09
96899,2932,22.01,Advertisement,2022-11-06
96692,3443,6.06,Advertisement,2023-03-31
91997,697,0.0,Subscription,2021-12-02
26775,4104,0.0,Subscription,2020-12-13
30025,3929,80.0,Subscription,2023-03-20
1208,4596,6.0,In-app Purchase,2022-01-29
58958,3290,21.13,Advertisement,2022-05-08
11485,1528,100.0,Subscription,2022-11-20
50583,43,17.52,Advertisement,2023-03-29
61060,22,2.54,In-app Purchase,2022-11-16
33160,4972,10.51,In-app Purchase,2023-02-26
7679,4357,4.02,Advertisement,2022-03-31
11154,4278,7.68,Advertisement,2023-02-06
43490,2581,4.77,Advertisement,2022-12-23
49933,945,5.28,Advertisement,2022-11-07
55756,3736,8.95,Advertisement,2020-12-23
88536,4285,100.0,Subscription,2022-07-17
82710,691,0.0,Subscription,2023-03-03
99103,4597,10.14,Advertisement,2022-09-17
31815,4319,5.0,In-app Purchase,2023-03-11
14931,4057,7.85,Advertisement,2022-08-25
75515,4705,13.77,Advertisement,2022-10-22
1474,4129,4.96,Advertisement,2023-01-29
55462,1603,11.73,Advertisement,2021-08-15
30173,942,60.0,Subscription,2022-02-06
34580,2118,1.16,Advertisement,2022-09-26
588,1753,4.9,In-app Purchase,2023-02-23
75651,428,0.0,Subscription,2022-04-25
35871,2869,33.82,Advertisement,2022-08-28
46079,2183,15.91,Advertisement,2022-06-13
64763,3643,5.26,In-app Purchase,2022-01-10
75473,1133,0.0,Subscription,2022-06-21
26223,1877,3.87,In-app Purchase,2023-03-30
92345,2280,70.0,Subscription,2023-02-17
41706,1279,5.08,Advertisement,2021-07-11
92853,2919,4.85,In-app Purchase,2022-11-05
71048,693,17.91,Advertisement,2023-03-04
6905,241,0.0,Subscription,2022-04-02
27311,3811,0.0,Subscription,2023-04-13
40044,282,9.64,Advertisement,2021-08-30
9727,3594,5.51,Advertisement,2020-07-05
33806,1976,0.0,Subscription,2023-01-14
84588,353,2.46,Advertisement,2022-09-10
89576,1541,200.0,Subscription,2021-09-02
43528,4902,2.39,Advertisement,2022-04-30
64553,4723,42.56,Advertisement,2023-01-21
72891,2919,37.64,In-app Purchase,2023-04-07
47346,2941,27.1,Advertisement,2022-10-04
84910,3997,0.0,Subscription,2023-02-18
6667,1810,23.8,In-app Purchase,2022-12-24
59501,1338,6.59,Advertisement,2022-08-08
22003,4937,42.63,Advertisement,2022-06-01
37977,284,5.29,Advertisement,2022-10-18
15934,3694,0.0,Subscription,2020-08-26
51478,4874,2.97,Advertisement,2021-09-24
56058,4271,4.18,Advertisement,2023-01-23
67682,4450,0.0,Subscription,2022-09-23
37715,4438,0.0,Subscription,2023-03-31
40991,459,0.0,Subscription,2022-09-17
3968,4699,9.78,Advertisement,2022-08-29
47659,2224,13.19,Advertisement,2022-11-06
3321,4574,16.11,Advertisement,2021-04-14
2176,2924,3.86,In-app Purchase,2022-02-25
37484,3316,40.0,Subscription,2022-01-21
12633,44,14.43,In-app Purchase,2020-10-27
95556,2212,28.13,Advertisement,2023-01-04
52341,1976,3.96,Advertisement,2023-03-26
22774,667,8.22,Advertisement,2023-01-06
71918,1564,15.03,In-app Purchase,2021-07-22
73066,2002,0.0,Subscription,2022-12-14
64795,206,0.0,Subscription,2023-04-19
69237,4310,0.0,Subscription,2021-04-14
39095,2017,35.5,Advertisement,2023-04-04
45992,1856,29.89,Advertisement,2022-11-20
34714,4090,8.15,In-app Purchase,2023-02-14
3225,3431,46.04,In-app Purchase,2022-05-27
9991,3284,23.67,Advertisement,2023-02-08
78951,4332,45.73,Advertisement,2020-12-01
