content_id,content_type,genre,release_year,duration_minutes,average_user_rating
1404,TV Show,Mystery,2004,216,3.7
1405,TV Show,Thriller,2004,223,2.9
1406,Movie,Family,2008,210,3.0
1407,Movie,Documentary,2015,211,2.6
1408,Live Event,Fantasy,2001,227,1.9
1409,TV Show,Adventure,2012,128,3.5
1410,TV Show,Drama,2016,112,4.9
1411,Movie,Drama,2005,121,4.8
1412,Movie,Action,1999,226,3.7
1413,Movie,Drama,2001,59,2.4
1414,Movie,Documentary,2003,220,2.0
1415,TV Show,Documentary,1998,51,1.5
1416,Movie,Animation,2020,152,1.5
1417,Movie,Horror,1999,142,1.3
1418,Movie,War,2017,61,4.0
1419,Movie,Western,2004,47,3.3
1420,TV Show,Horror,2022,89,2.7
1421,TV Show,Horror,2006,75,1.1
1422,Movie,War,1998,74,3.0
1423,Movie,Comedy,1991,218,3.5
1424,Movie,Romance,2011,184,4.0
1425,Movie,Crime,2017,183,1.9
1426,Movie,History,1999,236,2.7
1427,TV Show,Sport,1992,62,3.6
1428,TV Show,Mystery,2017,227,3.6
1429,Movie,Comedy,1993,94,3.1
1430,Movie,Animation,2003,173,4.3
1431,TV Show,Comedy,2008,169,4.0
1432,TV Show,Music,2007,77,3.9
1433,TV Show,Western,1997,38,1.2
1434,Movie,Action,2014,167,2.8
1435,TV Show,Drama,2017,91,3.9
1436,Live Event,History,2017,205,2.7
1437,Movie,Music,1996,137,3.7
1438,Movie,Mystery,2020,59,1.3
1439,TV Show,Drama,1997,67,1.2
1440,Movie,War,2010,149,1.7
1441,Movie,Sci-Fi,2002,182,4.0
1442,Movie,War,2006,172,4.8
1443,Movie,Sci-Fi,2021,89,4.6
1444,Movie,Biography,2020,142,4.7
1445,TV Show,Action,1993,48,1.9
1446,TV Show,Biography,2007,42,4.6
1447,Movie,Biography,1990,206,4.1
1448,TV Show,Crime,2016,178,1.4
1449,Movie,Romance,2006,230,4.0
1450,TV Show,Thriller,2006,165,3.3
1451,Movie,Fantasy,2001,49,2.8
1452,Movie,Fantasy,2000,138,2.4
1453,TV Show,Adventure,2010,97,4.6
1454,TV Show,Adventure,2011,178,3.4
1455,Movie,Sci-Fi,2021,41,2.1
1456,Movie,Romance,2018,66,1.7
1457,TV Show,Thriller,1998,119,2.1
1458,Movie,Drama,2016,229,2.1
1459,Movie,Family,2011,217,1.8
1460,Movie,Action,2001,143,4.7
1461,TV Show,Documentary,2009,228,3.6
1462,Movie,Romance,2008,173,4.2
1463,Movie,Family,2020,111,3.9
1464,TV Show,Romance,2001,38,4.9
1465,TV Show,Mystery,1991,56,4.2
1466,Movie,Mystery,1996,157,3.9
1467,Movie,Western,1990,182,5.0
1468,TV Show,Adventure,2011,138,3.7
1469,TV Show,Music,1993,41,3.3
1470,TV Show,Action,1997,39,3.2
1471,Movie,Documentary,2011,219,5.0
1472,Movie,Western,1990,209,4.4
1473,Movie,Biography,2016,194,2.6
1474,Movie,Drama,1999,191,1.2
1475,TV Show,Action,1994,74,4.3
1476,Movie,Animation,2005,229,2.8
1477,Movie,Romance,2013,106,4.2
1478,Movie,History,2000,154,3.2
1479,Movie,Western,2003,192,4.4
1480,Movie,Animation,1994,41,3.0
1481,TV Show,Western,2012,221,4.0
1482,Movie,War,1991,168,3.0
1483,Movie,History,2013,118,4.9
1484,Live Event,Sport,1996,72,3.3
1485,Movie,Action,1998,142,3.1
1486,TV Show,Horror,2016,74,3.4
1487,Movie,Sport,2003,147,1.3
1488,Movie,Western,2019,33,1.1
1489,TV Show,Comedy,2007,151,2.8
1490,Movie,History,2006,133,1.7
1491,Movie,Adventure,1996,37,3.7
1492,Movie,Animation,1990,48,3.9
1493,Movie,Romance,2001,90,2.3
1494,Movie,Drama,2011,62,5.0
1495,Movie,Fantasy,2014,96,4.9
1496,Movie,History,2016,231,4.2
1497,TV Show,Romance,2002,212,4.3
1498,Movie,Sport,2007,162,3.2
1499,TV Show,Crime,1992,48,3.8
1500,Movie,Romance,2009,205,1.5
1501,TV Show,Sci-Fi,2018,35,1.4
1502,Movie,Thriller,2016,84,4.5
1503,Live Event,Sport,1994,101,4.3
1504,Movie,Comedy,2003,84,3.0
1505,TV Show,Adventure,2022,109,3.7
1506,Movie,Animation,2002,178,4.2
1507,Movie,Family,2009,111,4.0
1508,Movie,Animation,2010,70,1.4
1509,Live Event,Drama,1994,138,2.4
1510,Movie,Documentary,2009,53,2.7
1511,TV Show,War,1994,81,2.3
1512,TV Show,War,2001,169,2.1
1513,Movie,Western,2006,206,3.1
1514,Movie,Adventure,1998,214,1.6
1515,Movie,Documentary,1990,170,2.1
1516,Movie,Comedy,2019,41,4.9
1517,TV Show,Biography,2004,130,1.7
1518,Movie,Sport,1995,119,2.7
1519,Live Event,Mystery,2008,228,3.3
1520,Movie,Crime,2011,236,1.5
1521,Movie,Sci-Fi,1996,165,1.8
1522,Movie,Mystery,2012,64,2.3
1523,Movie,Drama,2005,225,1.5
1524,Movie,Animation,1995,185,3.3
1525,Movie,Documentary,2021,235,1.3
1526,Movie,Family,2013,89,1.3
1527,Movie,Crime,2011,130,2.4
1528,Movie,Adventure,2001,219,2.8
1529,Movie,Animation,2012,190,3.3
1530,TV Show,Family,2016,100,1.8
1531,Movie,Fantasy,1992,116,3.6
1532,Movie,History,2016,117,2.2
1533,Movie,Documentary,1993,108,4.4
1534,Movie,Biography,1997,39,2.7
1535,Movie,Sport,2021,167,4.1
1536,Movie,Documentary,2011,118,1.4
1537,Movie,Sport,2019,217,4.4
1538,Movie,Horror,1992,202,1.2
1539,TV Show,Music,1990,231,3.9
1540,Movie,Comedy,2000,120,3.1
1541,TV Show,Romance,2022,222,4.2
1542,Movie,History,2011,54,4.4
1543,TV Show,Mystery,2001,107,4.4
1544,TV Show,Drama,1998,45,2.2
1545,Movie,Music,1995,165,4.9
1546,Movie,Horror,2001,189,2.7
1547,Movie,Action,2009,186,4.7
1548,TV Show,Comedy,2022,128,1.7
1549,Movie,Music,2004,171,2.5
1550,Movie,Documentary,2015,229,3.2
1551,Live Event,Mystery,2000,69,1.6
1552,Movie,Family,2000,82,3.2
1553,TV Show,Adventure,1992,34,3.0
1554,Movie,Mystery,2014,32,2.0
1555,Movie,History,2001,79,2.0
1556,TV Show,Thriller,2022,47,1.6
1557,TV Show,Animation,1996,105,1.3
1558,TV Show,Documentary,2011,210,1.6
1559,Movie,Fantasy,2009,109,2.5
1560,Movie,Adventure,2009,84,2.8
1561,TV Show,Biography,1992,66,2.1
1562,TV Show,War,2001,68,3.0
1563,TV Show,Thriller,1998,229,1.5
1564,Live Event,Documentary,1992,100,2.6
1565,Movie,Crime,2001,150,3.1
1566,Movie,War,2001,193,3.7
1567,Live Event,Horror,2011,116,1.2
1568,TV Show,Thriller,1998,59,4.2
1569,Movie,Mystery,2008,143,2.8
1570,Movie,War,2014,127,4.3
1571,Live Event,Mystery,2016,168,2.2
1572,TV Show,Mystery,1996,101,2.9
1573,TV Show,Comedy,2019,91,1.3
1574,Movie,Drama,2008,191,2.3
1575,Movie,Romance,2018,75,1.3
1576,Movie,Family,2001,192,4.6
1577,Movie,Mystery,1994,93,1.6
1578,TV Show,Mystery,1999,88,4.1
1579,Movie,Family,2016,62,3.3
1580,Movie,Mystery,1994,71,3.7
1581,TV Show,Animation,2002,182,3.6
1582,Movie,Documentary,1996,38,4.3
1583,TV Show,History,2016,44,4.4
1584,TV Show,Music,1996,211,4.5
1585,Live Event,Sport,1992,94,2.6
1586,Movie,History,2006,211,4.4
1587,Movie,History,1997,214,3.6
1588,Movie,Documentary,2010,178,3.9
1589,Movie,Drama,2020,39,1.3
1590,Movie,Adventure,2004,117,2.9
1591,Movie,Crime,2004,140,4.1
1592,Movie,Horror,2021,148,2.5
1593,Live Event,Documentary,2019,78,3.1
1594,Movie,Sci-Fi,2017,111,3.3
1595,Live Event,Fantasy,1996,226,4.3
1596,TV Show,Sport,1991,128,1.2
1597,TV Show,Sport,2016,151,3.3
1598,Movie,Drama,2004,157,2.8
1599,Movie,Sci-Fi,1997,238,4.9
1600,TV Show,History,2018,192,2.8
1601,Movie,Mystery,2006,42,3.6
1602,TV Show,Documentary,2002,35,4.3
1603,TV Show,Music,2009,161,3.5
1604,Movie,Thriller,2015,106,1.8
1605,TV Show,Horror,2005,226,1.3
1606,Movie,Mystery,1992,70,2.4
1607,Movie,Music,1997,86,2.0
1608,Movie,Mystery,1999,178,2.3
1609,TV Show,Western,1992,145,2.2
1610,Movie,Adventure,1999,136,3.9
1611,Movie,Documentary,2015,116,5.0
1612,TV Show,Documentary,2013,155,1.2
1613,Movie,Music,2003,57,4.1
1614,Movie,Thriller,1995,59,2.1
1615,Movie,Fantasy,2019,169,4.2
1616,Movie,Biography,2000,67,2.3
1617,Movie,Biography,1996,173,1.7
1618,Movie,Sci-Fi,2010,70,3.9
1619,Movie,War,2003,208,2.5
1620,Movie,Drama,1997,170,1.5
1621,Movie,Western,2015,132,4.0
1622,TV Show,Biography,1993,111,1.3
1623,Movie,War,2010,210,2.3
1624,Movie,Biography,2007,207,4.8
1625,TV Show,Fantasy,2004,203,4.2
1626,Movie,Horror,2005,92,3.9
1627,Movie,Adventure,2015,177,1.3
1628,TV Show,War,2011,80,2.9
1629,TV Show,Biography,2014,41,3.2
1630,Movie,Biography,2004,91,2.8
1631,Movie,Animation,2019,48,2.2
1632,Movie,Sport,2009,90,1.9
1633,TV Show,Action,1990,140,2.8
1634,Movie,Action,2020,133,2.2
1635,Live Event,Animation,2014,39,1.4
1636,Movie,Sci-Fi,1998,112,2.5
1637,Movie,Thriller,1996,127,2.9
1638,TV Show,Thriller,2013,212,2.1
1639,Movie,Fantasy,1991,174,4.7
1640,Movie,Comedy,1997,122,2.2
1641,TV Show,Drama,2022,184,3.4
1642,Movie,Action,2021,221,1.5
1643,Movie,Thriller,2002,195,4.4
1644,Movie,Fantasy,1991,237,2.7
1645,Movie,War,2019,138,3.1
1646,Movie,Thriller,2013,87,4.0
1647,TV Show,Family,2010,231,3.1
1648,TV Show,Documentary,2003,73,1.6
1649,Movie,History,2007,201,2.2
1650,Movie,Action,2010,210,5.0
1651,Movie,Mystery,2013,154,4.5
1652,Live Event,Animation,2019,170,1.4
1653,TV Show,Fantasy,1998,225,2.9
1654,Movie,Horror,2016,165,2.5
1655,Movie,Biography,2020,210,1.4
1656,Movie,Romance,1993,108,1.2
1657,TV Show,War,1996,65,1.7
1658,TV Show,Drama,1997,238,3.7
1659,Movie,Thriller,2006,37,1.5
1660,TV Show,Comedy,2017,230,3.7
1661,TV Show,Adventure,1995,131,5.0
1662,TV Show,Documentary,2016,192,3.2
1663,Movie,Biography,2001,39,2.7
1664,TV Show,Biography,2002,189,3.9
1665,Movie,Drama,2013,135,4.6
1666,Movie,Sci-Fi,1990,79,4.2
1667,Movie,Animation,2016,114,2.3
1668,Movie,Fantasy,2016,94,2.6
1669,Movie,Mystery,2015,173,2.0
1670,TV Show,Horror,1998,231,1.8
1671,Movie,Action,2022,93,3.8
1672,TV Show,Adventure,2019,181,4.6
1673,Movie,Comedy,1992,101,2.4
1674,TV Show,Thriller,2003,200,2.7
1675,Movie,Sci-Fi,2015,117,1.6
1676,TV Show,War,2020,101,4.6
1677,Movie,Animation,1993,51,4.9
1678,Movie,Sci-Fi,2018,48,3.0
1679,TV Show,Horror,1992,106,4.5
1680,Movie,Romance,2012,238,1.6
1681,Movie,Drama,1994,201,2.6
1682,TV Show,Action,2022,172,2.5
1683,Movie,Adventure,2010,238,2.1
1684,Movie,Thriller,2003,43,1.6
1685,Movie,Music,2001,64,1.7
1686,TV Show,Mystery,1995,128,2.2
1687,Movie,History,2009,220,4.7
1688,Movie,Mystery,2017,130,3.0
1689,Movie,Family,2007,49,3.6
1690,TV Show,Fantasy,2022,124,3.2
1691,TV Show,Thriller,1999,108,1.5
1692,Movie,Mystery,2015,228,1.5
1693,Movie,Fantasy,1991,162,3.4
1694,Live Event,Comedy,1992,196,1.6
1695,TV Show,Music,1992,103,2.1
1696,TV Show,War,1995,144,1.2
1697,Movie,Comedy,2007,237,1.5
1698,TV Show,Sci-Fi,2014,86,1.3
1699,TV Show,Action,2020,112,2.7
1700,Live Event,Family,2022,91,1.7
1701,TV Show,Fantasy,2018,214,3.6
1702,Movie,Drama,2017,229,1.8
1703,Movie,Horror,2015,145,1.4
1704,TV Show,Crime,2014,97,1.1
1705,TV Show,Family,1994,168,2.7
1706,Movie,Biography,2005,199,2.3
1707,Movie,Documentary,1993,135,2.6
1708,Live Event,Biography,2003,218,3.0
1709,Movie,Horror,2007,109,4.6
1710,Movie,Music,2012,174,1.7
1711,TV Show,Action,2009,206,3.9
1712,TV Show,Thriller,2012,232,2.8
1713,Movie,Music,2001,224,4.7
1714,Live Event,War,2000,136,2.4
1715,Movie,Drama,2011,83,1.7
1716,TV Show,Horror,2008,217,4.0
1717,TV Show,Western,2017,195,4.3
1718,Movie,Biography,2013,189,1.1
1719,TV Show,War,1996,34,2.0
1720,TV Show,Sci-Fi,1998,38,2.1
1721,Movie,Romance,2010,140,2.9
1722,Movie,Animation,2003,40,1.4
1723,TV Show,Animation,2016,179,2.9
1724,Movie,Documentary,2000,203,2.5
1725,Movie,Western,2018,220,3.1
1726,Movie,Western,1992,225,2.4
1727,Movie,Western,2006,125,1.4
1728,Live Event,Documentary,1994,109,4.6
1729,TV Show,Biography,1992,234,1.6
1730,Live Event,Romance,1991,113,3.5
1731,Movie,War,2001,158,2.5
1732,Movie,Comedy,1990,189,3.2
1733,Movie,Fantasy,2011,175,1.5
1734,Movie,History,2020,43,3.0
1735,TV Show,Mystery,2020,159,3.5
1736,Movie,Sport,2015,209,1.4
1737,TV Show,Sci-Fi,2016,198,1.5
1738,Movie,Music,1995,91,3.8
1739,Movie,Romance,2001,35,1.6
1740,Live Event,Mystery,2018,234,4.4
1741,TV Show,Horror,1999,173,3.2
1742,Movie,Documentary,1993,116,2.5
1743,Movie,Action,2012,99,4.5
1744,Movie,Thriller,2014,47,2.6
1745,Movie,War,2013,164,1.8
1746,TV Show,Crime,1999,156,3.2
1747,Movie,Mystery,1999,183,1.4
1748,Movie,Romance,1995,142,4.7
1749,Movie,Sci-Fi,1995,137,4.4
1750,TV Show,Biography,2014,160,4.8
1751,Movie,Music,2017,124,3.9
1752,Movie,Thriller,1997,169,3.2
1753,Live Event,Comedy,2000,120,2.7
1754,Movie,Drama,2011,79,3.5
1755,TV Show,Horror,2001,148,1.9
1756,Movie,Fantasy,2008,137,1.8
1757,Movie,Horror,2016,237,1.5
1758,Movie,Romance,2021,166,4.8
1759,Movie,Documentary,2014,236,4.4
1760,Movie,Sci-Fi,2008,174,4.0
1761,TV Show,Music,2017,237,3.8
1762,Movie,Fantasy,2018,196,1.7
1763,Movie,Sport,2004,88,4.2
1764,Live Event,Thriller,1996,66,1.3
1765,TV Show,Music,2006,174,3.1
1766,Movie,Sci-Fi,2006,223,3.7
1767,Movie,Comedy,1995,52,1.3
1768,Movie,Horror,2009,70,3.6
1769,Movie,Adventure,2001,136,2.8
1770,Movie,Documentary,1996,43,2.1
1771,Movie,Romance,2014,141,2.4
1772,TV Show,Horror,2017,63,3.0
1773,TV Show,Western,2021,34,3.9
1774,Movie,Action,2017,53,2.9
1775,Movie,Thriller,1994,106,3.7
1776,TV Show,Biography,2009,79,2.7
1777,TV Show,Mystery,1998,151,2.9
1778,Movie,Animation,2017,49,1.5
1779,Movie,Music,1998,153,1.1
1780,Movie,Comedy,2005,169,4.4
1781,Movie,Documentary,2018,142,2.5
1782,Movie,Drama,2012,138,1.8
1783,Movie,Action,2000,51,2.0
1784,Movie,Fantasy,2004,99,2.2
1785,Movie,War,1990,201,2.1
1786,TV Show,Family,1998,113,3.3
1787,Movie,Horror,2009,165,1.5
1788,Movie,History,2015,215,3.0
1789,Movie,Sport,2014,105,4.0
1790,Movie,Fantasy,2018,101,2.8
1791,Movie,Music,2005,228,3.1
1792,TV Show,Romance,1994,222,4.0
1793,TV Show,Mystery,2013,31,4.6
1794,TV Show,Horror,2011,49,3.6
1795,Movie,Music,1999,201,3.7
1796,Movie,War,2000,190,1.9
1797,TV Show,Animation,2007,147,1.2
1798,Movie,Comedy,1991,158,4.0
1799,Movie,Documentary,2007,126,3.2
1800,Movie,Drama,2012,205,4.2
1801,Movie,Comedy,1996,144,3.6
1802,TV Show,Romance,1990,187,1.1
1803,Movie,Horror,2014,223,3.3
1804,TV Show,Western,2004,139,3.7
1805,TV Show,War,2003,47,3.9
1806,Movie,Animation,1994,176,2.9
1807,TV Show,Comedy,1999,146,1.7
1808,TV Show,Music,1996,90,1.4
1809,Movie,Comedy,2011,160,2.7
1810,Movie,Animation,1991,107,3.0
1811,TV Show,Adventure,2013,164,4.1
1812,TV Show,Animation,2015,110,3.4
1813,Movie,War,2009,236,4.8
1814,TV Show,Mystery,2001,210,2.9
1815,TV Show,Horror,2019,54,2.0
1816,Movie,Animation,1994,140,1.8
1817,Movie,Music,2001,237,1.1
1818,Movie,Sport,2004,134,4.5
1819,TV Show,Thriller,2000,238,1.6
1820,Movie,Romance,1991,94,4.4
1821,Movie,Music,1993,139,1.3
1822,Movie,Sci-Fi,2000,112,2.3
1823,Movie,Crime,1990,41,1.2
1824,Movie,Fantasy,1993,145,4.6
1825,TV Show,Music,2003,175,2.8
1826,TV Show,Sport,1990,84,4.5
1827,TV Show,Mystery,2001,99,3.0
1828,Movie,Fantasy,2000,211,1.5
1829,Movie,Action,2001,46,4.2
1830,TV Show,Adventure,1990,45,3.5
1831,TV Show,Western,2009,40,4.1
1832,Movie,Action,1990,205,3.8
1833,Movie,Sci-Fi,1993,142,3.4
1834,Movie,Animation,1990,178,2.8
1835,Movie,Comedy,1995,43,2.2
1836,Movie,Family,1990,184,4.3
1837,Movie,Fantasy,1994,212,2.7
1838,TV Show,Family,2002,141,3.7
1839,TV Show,Animation,2012,170,1.3
1840,Live Event,Thriller,1993,55,3.9
1841,TV Show,Adventure,2006,185,4.0
1842,TV Show,Biography,2014,106,4.7
1843,Movie,Action,2005,222,4.5
1844,Movie,Western,2017,92,1.7
1845,TV Show,Action,1994,120,4.0
1846,Movie,Animation,1996,224,1.4
1847,Movie,Adventure,2021,161,2.2
1848,Movie,Horror,2013,178,2.2
1849,TV Show,Fantasy,2003,200,3.9
1850,Movie,Thriller,2012,98,3.5
1851,TV Show,Action,2021,202,1.2
1852,Movie,Thriller,2011,81,2.4
1853,Movie,Horror,2015,186,2.8
1854,TV Show,Sport,1996,232,4.0
1855,Movie,Documentary,1998,111,4.1
1856,Movie,Horror,2022,93,4.7
1857,Movie,Family,2018,204,5.0
1858,TV Show,Thriller,2005,156,3.3
1859,TV Show,Comedy,2015,97,2.9
1860,TV Show,War,1993,94,2.7
1861,Movie,Biography,1994,220,2.0
1862,TV Show,Horror,2004,199,3.6
1863,Live Event,Western,1992,110,2.0
1864,Movie,Biography,1994,225,3.8
1865,Movie,Family,1997,83,2.7
1866,Movie,Sci-Fi,2002,145,3.9
1867,TV Show,Action,2020,200,1.4
1868,Movie,Animation,1992,131,4.4
1869,Movie,War,2002,215,3.3
1870,TV Show,Romance,1995,180,3.0
1871,Movie,Thriller,1991,207,2.6
1872,TV Show,Thriller,2005,202,1.2
1873,Movie,Drama,2022,42,1.8
1874,Movie,Crime,2006,228,2.7
1875,Movie,Sci-Fi,1996,143,1.1
1876,TV Show,Documentary,2016,228,3.9
1877,TV Show,Horror,2005,88,5.0
1878,Movie,Sport,2013,63,2.3
1879,Movie,Biography,2004,238,4.0
1880,Movie,Music,2004,101,2.8
1881,Movie,Fantasy,1994,149,1.7
1882,TV Show,War,2009,30,1.1
1883,Movie,History,2009,239,3.2
1884,Movie,Music,1996,221,2.4
1885,TV Show,Romance,1993,107,2.0
1886,Movie,Crime,1998,52,2.6
1887,TV Show,Action,1995,167,3.5
1888,TV Show,Comedy,2020,105,2.1
1889,Movie,Biography,2021,107,1.4
1890,Movie,Documentary,2015,159,4.5
1891,Movie,Crime,2012,238,2.6
1892,Movie,Drama,2021,89,4.4
1893,Movie,Western,2018,126,2.4
1894,TV Show,Comedy,1993,144,1.5
1895,Movie,Fantasy,1999,121,1.9
1896,Movie,Sport,2002,144,1.4
1897,Movie,Adventure,1991,136,3.1
1898,Movie,Sci-Fi,2002,167,3.6
1899,Movie,Mystery,2012,79,2.8
1900,Movie,Mystery,2000,73,5.0
1901,Movie,Sport,2013,62,4.2
1902,TV Show,Family,2018,107,4.1
1903,TV Show,Drama,1999,33,2.6
1904,Movie,Family,2022,184,1.0
1905,Movie,Music,1996,74,3.0
1906,Movie,Western,2017,123,3.3
1907,Movie,Western,2016,69,3.9
1908,TV Show,Sci-Fi,1993,94,3.7
1909,Movie,Horror,1991,126,5.0
1910,Movie,Crime,2002,197,2.5
1911,Movie,Western,1994,106,4.6
1912,TV Show,Action,2009,195,3.9
1913,TV Show,Mystery,1993,177,1.7
1914,TV Show,History,2022,103,2.7
1915,TV Show,Drama,2006,95,1.0
1916,Live Event,Fantasy,1990,74,4.3
1917,TV Show,Biography,2010,149,3.7
1918,Movie,Documentary,2006,174,4.8
1919,Movie,Comedy,2019,40,3.2
1920,Movie,Animation,2018,132,3.5
1921,TV Show,Crime,2014,45,3.9
1922,TV Show,Mystery,2007,48,1.9
1923,TV Show,Family,2008,140,3.8
1924,TV Show,Music,2017,102,2.8
1925,Movie,Mystery,2002,52,2.7
1926,Movie,Adventure,1996,204,1.9
1927,Movie,Western,2000,115,4.7
1928,Movie,History,2005,65,4.8
1929,Movie,Fantasy,1992,208,2.9
1930,TV Show,Adventure,2015,119,3.5
1931,TV Show,Romance,1991,160,4.2
1932,TV Show,Sport,1998,189,1.7
1933,Movie,Western,2002,168,1.2
1934,Movie,Horror,1994,113,1.5
1935,Live Event,Action,2019,66,3.5
1936,Movie,Music,1992,95,4.0
1937,TV Show,Crime,1998,157,3.4
1938,Live Event,Animation,2019,232,3.3
1939,TV Show,Animation,2001,148,1.7
1940,TV Show,Crime,1992,219,4.6
1941,Movie,Drama,1998,117,1.3
1942,TV Show,Western,2009,177,2.0
1943,TV Show,Biography,2019,217,3.8
1944,TV Show,Thriller,1993,213,2.4
1945,TV Show,Animation,2018,215,4.4
1946,Movie,Action,1999,99,4.5
1947,TV Show,Music,2002,192,3.5
1948,Movie,Western,2004,223,4.0
1949,Movie,Western,2022,85,2.8
1950,Movie,Comedy,2017,212,4.7
1951,TV Show,Romance,1990,91,1.6
1952,Movie,Adventure,2020,232,2.7
1953,Movie,Romance,2001,202,1.6
1954,Movie,Documentary,1995,57,3.4
1955,Movie,War,1990,190,2.3
1956,Movie,Animation,1998,146,4.1
1957,TV Show,Action,2015,114,4.9
1958,TV Show,Mystery,2006,49,1.1
1959,Live Event,Western,2019,164,2.7
1960,Movie,Drama,2020,118,2.3
1961,Movie,Comedy,2014,99,1.5
1962,TV Show,Sport,2012,238,3.1
1963,Movie,War,2021,62,1.0
1964,Movie,Fantasy,2016,224,1.8
1965,Movie,Sci-Fi,1993,56,4.5
1966,Movie,Family,2006,239,4.2
1967,TV Show,Western,2007,109,1.6
1968,TV Show,Thriller,2003,65,1.9
1969,Movie,Sci-Fi,1993,175,3.7
1970,TV Show,Biography,2008,71,2.6
1971,TV Show,Music,1997,125,3.5
1972,Live Event,Sport,2005,213,4.9
1973,Movie,Fantasy,1991,179,2.5
1974,Movie,Crime,2008,105,3.6
1975,Movie,Crime,2018,204,2.2
1976,Movie,Thriller,1991,238,1.8
1977,TV Show,Music,2003,162,3.5
1978,Movie,Sport,1995,156,4.3
1979,Movie,War,1998,46,3.0
1980,TV Show,Adventure,2001,98,1.4
1981,Movie,Horror,2019,133,4.6
1982,TV Show,Biography,1999,51,3.7
1983,Movie,Action,2013,76,4.7
1984,TV Show,War,2012,85,2.1
1985,Movie,Comedy,2010,61,3.7
1986,Movie,War,2008,53,1.0
1987,TV Show,Western,2019,128,2.1
1988,Movie,Sci-Fi,1998,42,3.1
1989,Movie,History,1995,112,1.6
1990,Movie,War,2008,204,3.5
1991,Movie,Animation,2009,174,3.8
1992,Movie,Western,2015,51,1.2
1993,Movie,Animation,2001,237,2.8
1994,Movie,Action,1995,130,3.4
1995,Movie,Animation,2016,229,1.2
1996,Movie,War,2008,158,3.7
1997,Movie,Thriller,1999,76,1.1
1998,Movie,Thriller,2021,128,4.2
1999,Movie,Western,2018,61,4.5
2000,TV Show,History,2010,215,1.7
2001,Movie,Crime,2019,55,3.3
2002,Movie,Sport,2013,35,2.9
2003,Movie,History,2013,126,3.5
2004,TV Show,Western,1999,151,3.4
2005,TV Show,Crime,2015,169,4.0
2006,Live Event,Biography,2016,205,2.2
2007,Movie,War,2019,210,4.6
2008,Movie,Adventure,2017,236,3.3
2009,TV Show,Drama,2016,208,4.5
2010,TV Show,Drama,1998,134,1.1
2011,TV Show,War,2004,215,5.0
2012,Movie,Comedy,1995,216,1.1
2013,TV Show,War,1994,102,1.2
2014,Movie,Family,2001,35,1.9
2015,TV Show,War,2018,138,1.0
2016,Movie,Mystery,1997,179,2.8
2017,Movie,Adventure,2002,187,4.7
2018,Movie,Comedy,2006,239,5.0
2019,Movie,Sci-Fi,2008,89,3.6
2020,Movie,History,2014,33,4.7
2021,Live Event,Sci-Fi,1998,178,3.4
2022,TV Show,Animation,2022,83,2.5
2023,TV Show,Mystery,2001,200,3.5
2024,TV Show,History,2005,65,2.0
2025,Movie,Action,2000,158,2.6
2026,Movie,War,2002,151,2.1
2027,Movie,Romance,1993,176,4.6
2028,Movie,Action,2008,142,1.8
2029,Movie,Drama,1991,44,4.9
2030,TV Show,Family,2010,156,1.5
2031,Movie,Documentary,1994,64,1.4
2032,Movie,Fantasy,2006,215,3.8
2033,Movie,Romance,1992,183,2.7
2034,Movie,Comedy,2008,96,1.3
2035,TV Show,Thriller,2010,112,3.1
2036,TV Show,Horror,1997,172,3.5
2037,Movie,Animation,2018,225,1.9
2038,Live Event,Adventure,1992,144,4.9
2039,Live Event,Biography,2008,201,3.8
2040,Movie,Mystery,1998,212,2.1
2041,Live Event,Comedy,1998,34,4.0
2042,Movie,Animation,2013,193,4.4
2043,Movie,Adventure,2021,133,1.7
2044,Movie,War,2002,179,4.3
2045,Movie,Western,2011,118,1.8
2046,Live Event,Horror,2021,59,1.6
2047,TV Show,Music,2021,210,1.6
2048,Movie,Drama,2011,57,4.2
2049,Movie,Documentary,2003,172,3.8
2050,TV Show,Romance,2013,81,4.3
2051,Movie,Mystery,1991,71,1.4
2052,Movie,Sci-Fi,2006,182,1.1
2053,TV Show,Romance,1996,73,3.7
2054,Movie,History,1998,119,3.3
2055,Movie,Drama,1998,125,4.1
2056,TV Show,Drama,2012,196,4.9
2057,TV Show,Thriller,1992,219,3.7
2058,Live Event,History,2013,52,2.1
2059,Movie,Family,2021,76,3.4
2060,Movie,Fantasy,1999,168,2.8
2061,TV Show,Sci-Fi,2004,191,4.0
2062,TV Show,Comedy,1991,38,2.2
2063,Live Event,Sport,2013,79,1.1
2064,Movie,Animation,1991,195,3.7
2065,TV Show,Family,2014,140,4.9
2066,Movie,Comedy,2018,33,2.6
2067,TV Show,Comedy,1993,176,1.6
2068,Movie,Documentary,2017,108,4.3
2069,TV Show,Animation,2017,219,4.7
2070,Movie,Action,1992,97,2.5
2071,TV Show,Action,2005,119,1.9
2072,Movie,Crime,1997,237,2.4
2073,TV Show,Romance,2008,109,4.6
2074,Movie,Comedy,1995,192,3.2
2075,Movie,Crime,1990,202,2.6
2076,TV Show,Drama,1990,103,2.9
2077,TV Show,Animation,2009,110,2.9
2078,Movie,Comedy,1996,205,4.6
2079,Movie,Documentary,1996,59,1.4
2080,Movie,History,2008,214,1.3
2081,Movie,Western,2017,211,4.9
2082,TV Show,Action,1991,145,3.3
2083,TV Show,Horror,1990,76,1.4
