user_id,content_id,interaction_type,interaction_timestamp
50540,4265,Liked,2023-04-08 01:36:50
85141,4749,Disliked,2022-09-27 07:30:45
85141,1715,Liked,2021-08-10 00:29:15
38638,1142,Added to Playlist,2022-08-27 08:42:20
38638,2187,Played,2021-08-22 09:49:00
69905,958,Liked,2021-07-02 02:26:34
43910,4219,Shared,2023-03-11 23:54:58
53508,689,Added to Playlist,2022-06-27 20:29:22
41701,448,Disliked,2022-09-13 11:37:15
41701,210,Played,2022-01-14 02:51:40
97577,2915,Added to Playlist,2021-09-08 20:01:21
13431,1919,Disliked,2023-01-28 10:12:31
65883,4804,Played,2021-01-31 02:51:39
65883,4973,Disliked,2020-12-14 08:51:47
65883,302,Shared,2022-07-11 18:11:14
62813,695,Added to Playlist,2022-06-20 05:22:36
63183,4470,Liked,2023-02-12 01:06:10
63183,837,Added to Playlist,2022-12-14 15:57:55
13497,4686,Played,2021-08-11 19:47:21
13497,723,Shared,2022-04-03 18:48:55
32633,285,Played,2022-01-15 04:03:52
32633,10,Played,2021-04-29 20:33:31
59133,4576,Added to Playlist,2021-12-26 11:26:25
64190,1072,Liked,2022-08-19 12:13:44
77272,335,Played,2022-08-11 21:33:37
41709,1833,Played,2020-09-17 11:46:18
91666,3660,Added to Playlist,2022-07-24 22:30:45
59058,404,Shared,2023-02-10 01:25:48
78517,355,Shared,2022-09-30 15:18:34
78517,581,Played,2022-05-12 16:44:03
78517,3112,Liked,2022-07-10 22:39:39
72927,1885,Played,2022-07-30 20:35:42
40270,443,Liked,2022-11-26 17:09:20
48185,4132,Shared,2022-11-01 00:32:09
79662,2035,Played,2022-07-01 11:44:46
24287,1813,Liked,2022-09-06 18:37:54
94751,4117,Played,2022-05-20 23:36:23
5437,3254,Liked,2022-07-22 15:18:18
5437,3300,Liked,2022-07-09 02:21:43
51323,400,Added to Playlist,2023-04-06 13:07:50
51323,3743,Added to Playlist,2022-11-05 13:28:05
51323,3466,Played,2022-12-22 20:13:01
85089,1461,Disliked,2022-01-04 06:49:12
85089,90,Added to Playlist,2022-11-03 21:07:03
15135,532,Played,2022-05-13 14:51:34
15135,2366,Played,2022-08-16 15:54:37
64510,3306,Added to Playlist,2023-01-30 23:00:24
22104,2239,Liked,2021-09-11 00:24:26
22104,4858,Liked,2022-03-18 07:01:36
39332,1521,Added to Playlist,2023-03-12 09:39:47
39332,2094,Shared,2023-03-16 06:17:33
55811,1634,Disliked,2023-01-31 21:15:21
55811,4259,Played,2022-09-26 05:07:22
88791,2552,Added to Playlist,2020-09-13 03:03:04
88791,4747,Liked,2022-10-03 17:20:17
50167,2341,Played,2023-02-24 15:30:32
15025,646,Added to Playlist,2023-01-04 02:31:37
55845,548,Added to Playlist,2022-12-17 01:20:20
12812,446,Played,2021-08-10 23:56:50
17048,1083,Shared,2023-04-10 15:48:24
20333,1421,Added to Playlist,2023-02-27 07:37:46
8669,2671,Shared,2023-02-03 00:36:20
89400,1302,Played,2023-03-09 20:02:01
68089,257,Played,2021-04-25 02:00:09
68089,2488,Shared,2022-04-11 20:11:57
41730,1634,Disliked,2023-01-10 13:28:45
41730,2727,Shared,2022-06-01 15:10:22
68808,1587,Played,2022-09-05 10:50:07
6429,607,Shared,2021-09-18 00:18:13
6429,1512,Added to Playlist,2022-11-28 10:31:34
89184,3359,Liked,2022-11-06 20:17:52
89184,4834,Disliked,2023-02-02 08:39:42
89184,2823,Disliked,2023-04-09 01:00:00
15799,3901,Disliked,2022-09-24 19:55:25
15799,770,Disliked,2021-08-19 03:36:02
73672,2535,Added to Playlist,2023-03-21 10:46:48
24599,3970,Played,2023-03-27 19:48:04
24599,4884,Shared,2022-09-18 14:02:43
47461,3213,Liked,2022-05-03 08:00:33
47461,3665,Played,2022-01-05 17:51:38
454,4401,Played,2021-08-06 15:31:27
44586,4375,Disliked,2021-09-23 03:46:50
39100,2483,Added to Playlist,2022-01-18 17:15:59
5314,1246,Added to Playlist,2023-03-25 02:35:38
5314,1866,Shared,2022-10-25 12:46:01
3947,2672,Shared,2022-10-19 17:52:53
62648,2441,Shared,2023-04-09 00:17:23
37809,4889,Shared,2023-04-17 03:29:06
37809,2750,Played,2023-04-18 11:26:30
56341,3534,Disliked,2022-06-05 04:20:02
64136,1232,Liked,2022-03-18 19:47:49
64136,4948,Added to Playlist,2022-11-10 18:39:16
89072,3982,Liked,2022-07-25 01:50:45
80644,2506,Liked,2023-03-15 07:40:08
59020,138,Added to Playlist,2023-04-17 09:49:57
59020,1779,Shared,2022-05-16 11:47:59
10633,4615,Liked,2022-12-15 01:32:24
23671,187,Shared,2022-12-22 11:56:45
58220,3732,Liked,2022-08-27 10:54:51
58220,3181,Added to Playlist,2022-05-20 17:48:52
42784,910,Shared,2023-01-17 07:19:18
58491,1117,Liked,2022-07-09 01:44:14
58491,2738,Shared,2022-07-07 15:58:02
69126,703,Played,2023-04-04 20:53:33
17158,3826,Shared,2022-02-28 16:38:05
17158,4201,Liked,2022-05-08 20:53:31
38701,4801,Played,2020-12-31 21:36:24
38701,3054,Liked,2021-02-22 03:30:02
38701,442,Shared,2021-02-04 18:48:23
93682,4347,Shared,2022-02-14 04:08:06
93682,1263,Disliked,2021-11-11 16:23:52
36453,4950,Liked,2023-04-05 06:48:13
72702,4003,Added to Playlist,2021-10-04 00:11:10
72702,640,Shared,2022-06-27 20:48:37
52839,358,Added to Playlist,2020-12-31 02:07:24
52839,2112,Played,2021-07-27 06:38:35
24445,4294,Disliked,2021-12-28 16:54:58
95918,1929,Disliked,2023-02-20 08:00:46
1208,4709,Played,2022-11-03 21:58:15
1208,4596,Played,2023-02-13 00:32:16
3265,2358,Added to Playlist,2023-02-08 03:33:15
14120,4110,Liked,2021-04-28 21:10:31
84640,558,Added to Playlist,2022-03-15 03:16:26
59607,3271,Shared,2021-12-13 11:48:41
20221,4219,Added to Playlist,2023-03-23 08:54:20
70433,622,Disliked,2022-07-19 16:12:49
20677,2092,Played,2022-12-20 20:12:26
69184,4870,Added to Playlist,2021-07-08 21:01:36
52504,2214,Shared,2023-03-17 04:22:24
31011,110,Disliked,2023-01-16 14:22:07
31011,4829,Played,2023-02-04 13:14:12
11,1818,Played,2022-09-13 11:54:21
34022,3471,Played,2023-03-25 10:45:24
40193,494,Played,2022-11-06 22:24:55
60722,3002,Shared,2021-10-12 10:22:59
71011,2693,Played,2022-12-18 23:43:39
51936,3548,Added to Playlist,2023-02-19 06:16:28
41123,2474,Liked,2023-01-02 23:25:21
47565,1778,Liked,2022-11-12 00:57:03
83902,2470,Liked,2021-12-09 03:15:45
76168,2004,Liked,2022-10-19 16:10:25
76168,918,Added to Playlist,2022-10-02 17:34:22
76528,4293,Disliked,2023-04-10 04:58:17
76528,1426,Liked,2023-02-10 10:52:10
49288,3294,Disliked,2023-03-08 11:14:27
5246,1880,Shared,2022-01-01 00:20:39
82268,4668,Shared,2022-12-11 07:30:09
24790,700,Played,2022-12-25 06:47:03
24790,1858,Liked,2022-11-30 01:40:54
33847,4304,Disliked,2021-08-17 23:06:08
90009,1199,Added to Playlist,2022-07-14 22:24:14
70662,4058,Disliked,2022-12-13 19:17:32
70674,4768,Added to Playlist,2023-03-11 12:08:00
79807,785,Liked,2022-07-23 16:27:58
79807,3461,Disliked,2022-04-20 15:22:30
8562,781,Disliked,2023-02-17 14:06:49
8562,193,Liked,2023-03-08 05:37:43
94114,2971,Added to Playlist,2023-04-13 23:19:14
64531,2447,Added to Playlist,2023-03-18 20:22:41
36819,551,Liked,2022-01-18 09:04:18
52488,3828,Added to Playlist,2022-12-10 23:41:15
64946,2184,Played,2022-11-15 20:45:45
64946,3130,Shared,2022-10-27 06:45:54
995,135,Played,2023-03-02 03:40:02
995,3824,Added to Playlist,2022-12-27 05:24:40
995,128,Disliked,2023-01-20 02:44:48
75175,3858,Liked,2023-01-09 05:54:05
24675,3140,Shared,2023-04-12 20:59:40
35158,2582,Played,2023-03-16 02:14:45
35158,3324,Played,2022-01-10 20:03:57
85299,1766,Disliked,2023-04-02 14:47:00
98688,3241,Shared,2023-03-09 18:44:29
25166,731,Played,2023-04-03 01:03:07
16849,3946,Added to Playlist,2021-05-21 15:14:56
27883,4913,Shared,2021-08-30 15:00:29
27883,4555,Disliked,2022-07-07 19:01:11
46163,4777,Liked,2022-06-08 12:13:55
31074,213,Added to Playlist,2021-09-21 16:04:44
72627,2435,Added to Playlist,2022-05-01 04:59:47
46683,4416,Played,2022-08-06 09:19:40
46683,254,Disliked,2022-05-10 13:44:50
94501,755,Liked,2023-01-05 13:43:18
72140,1676,Played,2021-09-26 21:45:37
72140,1353,Shared,2023-04-02 22:16:26
1277,3475,Liked,2023-04-14 10:39:08
75904,2152,Played,2022-10-09 16:14:14
16010,4303,Liked,2021-08-19 08:08:56
66270,12,Disliked,2022-12-22 04:24:37
66270,4859,Shared,2022-10-13 03:00:02
25827,1287,Liked,2021-02-13 12:11:30
13775,1286,Played,2022-08-26 00:05:11
13775,92,Liked,2022-09-05 05:12:00
1542,116,Played,2021-05-07 15:03:45
98143,125,Shared,2022-01-29 17:06:19
93923,1395,Shared,2021-05-23 05:28:40
72593,3986,Shared,2022-05-01 08:43:06
95018,4769,Shared,2022-12-12 04:08:43
95018,1396,Played,2022-01-18 18:28:54
35185,1797,Disliked,2022-08-08 14:44:38
35185,4364,Added to Playlist,2022-03-14 06:31:44
35185,2525,Disliked,2023-01-12 19:52:47
85670,4847,Played,2022-11-10 00:53:17
28141,642,Liked,2022-07-05 08:39:13
28141,4697,Liked,2022-04-28 16:48:20
42164,3319,Played,2022-09-16 04:06:30
25726,1167,Added to Playlist,2022-12-10 01:21:54
25726,934,Added to Playlist,2023-03-18 03:16:00
4532,4064,Liked,2022-05-27 03:59:45
4532,636,Liked,2022-05-09 05:23:14
40749,1760,Disliked,2023-04-11 17:48:58
40749,4132,Added to Playlist,2023-04-05 12:01:34
44118,1504,Played,2023-02-25 00:54:59
44118,501,Shared,2022-03-23 14:58:35
22042,3707,Played,2022-10-04 12:57:04
22042,1962,Added to Playlist,2023-03-24 14:52:18
37563,2333,Added to Playlist,2021-08-01 00:45:31
24030,2594,Added to Playlist,2022-09-02 20:25:23
24030,260,Liked,2022-10-10 10:08:38
1882,1249,Disliked,2023-03-21 13:43:24
44414,1079,Added to Playlist,2023-02-08 10:41:37
44414,2844,Disliked,2023-03-14 07:41:21
12849,4299,Added to Playlist,2022-09-26 10:01:32
12849,2206,Liked,2023-01-16 19:10:35
50666,907,Shared,2023-02-17 18:24:56
61849,3680,Played,2023-01-17 04:21:02
7547,2778,Played,2023-01-03 13:52:11
7547,4188,Disliked,2022-01-31 14:40:34
33354,843,Liked,2023-03-06 19:15:22
66614,189,Played,2023-02-20 06:34:43
42484,2955,Added to Playlist,2023-01-26 09:12:45
30990,682,Liked,2022-04-02 03:44:59
50102,3829,Disliked,2021-07-30 00:06:47
50102,1932,Added to Playlist,2021-10-28 17:51:51
56608,502,Liked,2022-04-09 07:10:46
29214,484,Played,2023-03-31 16:41:36
29214,2462,Shared,2023-03-26 16:31:09
25817,2385,Shared,2023-02-17 10:10:34
718,988,Added to Playlist,2022-12-18 23:18:08
55104,2120,Disliked,2022-12-23 10:21:13
57348,2471,Disliked,2022-11-23 16:47:48
77510,177,Added to Playlist,2023-03-14 20:04:31
89290,2328,Played,2021-03-02 00:47:44
89290,4893,Liked,2021-01-15 13:15:29
55826,3752,Liked,2023-03-01 12:40:19
18707,4178,Shared,2023-04-17 03:40:20
77930,4177,Disliked,2023-03-25 16:19:55
18986,1907,Disliked,2023-02-15 13:38:19
62482,3971,Disliked,2023-03-20 22:18:19
62482,2750,Added to Playlist,2023-03-19 19:52:28
62482,2538,Shared,2023-04-16 19:20:36
96061,4912,Shared,2023-03-27 02:10:14
96061,521,Added to Playlist,2022-01-14 20:02:46
40400,3353,Played,2023-01-21 01:30:18
40400,3461,Played,2022-05-19 06:50:30
25790,4089,Liked,2022-04-09 07:57:16
92480,101,Added to Playlist,2022-06-17 03:43:30
50510,2789,Played,2022-06-22 01:35:39
70836,4675,Shared,2021-08-04 20:46:04
106,1664,Added to Playlist,2022-01-08 06:30:59
9646,1851,Liked,2022-07-18 17:09:31
67686,1116,Played,2022-12-21 23:58:34
67686,476,Shared,2023-03-14 20:20:32
80767,373,Added to Playlist,2022-10-27 10:08:26
74770,3398,Added to Playlist,2022-05-20 03:48:57
8266,1097,Disliked,2021-07-25 08:51:45
76082,1918,Liked,2022-11-12 03:01:52
39836,1077,Liked,2022-05-26 16:31:07
28616,3054,Liked,2022-09-15 03:00:41
28616,2906,Played,2022-12-21 15:28:00
28616,1483,Played,2022-12-31 19:12:22
85476,3940,Disliked,2022-11-18 06:14:41
85476,725,Liked,2023-03-03 13:01:27
2517,1231,Played,2023-01-25 13:27:12
44659,2302,Liked,2022-06-16 05:08:36
6172,2051,Shared,2020-09-01 02:47:28
6172,2859,Disliked,2022-05-15 12:01:06
45556,931,Liked,2023-03-08 01:03:08
36689,2422,Shared,2020-07-30 16:56:22
39993,2924,Liked,2023-01-01 02:53:58
96812,853,Liked,2022-12-18 12:59:11
96812,3395,Liked,2022-09-24 23:58:09
27684,4566,Played,2023-03-09 22:43:04
27684,2213,Liked,2021-11-12 06:32:54
92760,421,Added to Playlist,2021-12-07 16:07:53
73708,4982,Added to Playlist,2023-01-24 15:59:59
475,3200,Disliked,2023-01-09 02:59:02
6239,1602,Shared,2022-07-01 14:45:50
69349,170,Liked,2022-10-18 13:00:28
69349,3884,Shared,2022-08-10 17:28:06
74457,4136,Liked,2023-03-20 13:05:00
98235,653,Disliked,2023-03-11 16:39:24
70144,354,Liked,2021-04-20 11:36:39
70144,70,Disliked,2022-05-16 17:17:59
42680,1367,Liked,2023-01-20 05:13:16
42680,3692,Shared,2023-02-19 04:25:04
65049,286,Disliked,2020-11-12 09:09:16
72502,2137,Shared,2021-06-12 06:29:25
37753,646,Played,2022-02-12 18:48:53
41953,1308,Liked,2021-05-18 04:57:40
52408,2585,Shared,2022-12-21 13:31:15
39108,189,Added to Playlist,2023-04-13 12:57:59
39108,3606,Disliked,2022-09-09 07:19:47
39108,3271,Played,2023-02-25 20:03:37
39108,1253,Liked,2023-01-29 16:41:32
97275,1351,Played,2021-06-21 04:38:19
90430,2778,Liked,2020-10-08 04:33:19
90430,2885,Played,2021-09-05 03:52:47
341,2010,Liked,2023-02-26 05:28:43
772,548,Played,2021-01-24 17:12:39
56051,335,Added to Playlist,2023-04-16 17:18:38
10440,101,Played,2022-09-20 17:16:48
97825,2967,Liked,2023-03-03 18:11:43
97825,2917,Liked,2023-02-24 09:37:43
93144,1917,Shared,2023-02-23 01:23:27
61395,876,Added to Playlist,2022-11-22 14:03:33
43601,833,Liked,2022-05-15 23:49:39
12900,3816,Shared,2022-08-14 08:56:40
67216,4810,Disliked,2023-03-03 05:56:25
67216,2790,Shared,2023-02-04 07:36:56
86612,2962,Liked,2020-12-06 11:29:09
77224,420,Added to Playlist,2022-12-27 19:39:42
8544,3191,Played,2022-10-13 15:34:37
20681,1966,Disliked,2022-07-27 04:54:16
20681,4124,Liked,2022-12-07 19:53:35
50515,1078,Added to Playlist,2022-07-13 19:43:30
92819,2091,Disliked,2022-02-07 14:38:10
11301,1648,Shared,2021-06-02 09:04:46
70151,3830,Added to Playlist,2021-03-16 00:34:36
20921,566,Played,2020-09-24 23:50:08
99023,4911,Added to Playlist,2022-09-27 20:15:59
41012,126,Played,2022-01-28 21:05:12
41349,4773,Shared,2023-01-14 22:55:50
54908,124,Liked,2022-04-01 16:14:43
70341,4373,Played,2023-03-18 04:59:33
70341,404,Liked,2023-03-22 00:54:12
1064,346,Played,2023-03-29 21:39:50
47667,4490,Disliked,2020-11-24 12:33:19
66356,3154,Liked,2022-02-25 00:57:19
98481,4075,Played,2023-01-28 21:57:43
55908,3048,Added to Playlist,2022-06-23 05:46:09
98931,4762,Disliked,2023-03-30 14:03:00
98931,1758,Disliked,2023-03-20 13:53:13
98931,4037,Liked,2022-12-03 19:50:56
3399,2294,Disliked,2021-11-09 22:33:44
49056,3652,Disliked,2023-01-03 16:47:32
70091,4622,Disliked,2021-06-24 16:55:21
76177,561,Added to Playlist,2022-12-07 21:40:59
24186,2088,Liked,2021-04-24 05:50:04
96620,497,Added to Playlist,2022-07-21 01:59:55
50723,3709,Played,2023-01-08 04:46:52
50723,3024,Liked,2022-12-14 11:59:46
46261,4136,Disliked,2023-04-12 18:53:36
73476,4803,Shared,2022-10-18 23:48:31
73476,682,Liked,2022-11-07 03:44:12
32115,2146,Played,2022-04-02 21:21:08
82799,1157,Liked,2023-01-02 07:54:27
83683,597,Played,2023-04-12 10:24:24
72968,3849,Added to Playlist,2021-11-21 09:19:16
11995,4718,Shared,2022-04-20 07:47:18
21556,3871,Disliked,2021-07-06 04:11:35
98629,4089,Disliked,2020-09-18 11:30:28
7800,3495,Played,2022-08-11 06:23:31
7800,645,Shared,2022-03-02 04:17:20
44297,2757,Played,2022-03-14 15:55:14
54762,2277,Liked,2023-03-25 10:30:44
54762,3621,Liked,2021-07-25 08:26:14
59378,59,Added to Playlist,2023-02-24 20:51:54
59378,3821,Played,2022-05-09 00:13:59
16983,2999,Shared,2023-03-27 22:15:00
30969,2122,Shared,2023-02-12 00:56:22
65932,3834,Shared,2022-06-28 10:21:20
99315,215,Shared,2021-02-10 04:33:20
80575,679,Shared,2021-03-13 07:42:53
84915,3122,Disliked,2023-01-02 14:15:57
83526,1544,Added to Playlist,2022-09-25 09:17:21
1147,4413,Added to Playlist,2023-03-23 04:03:24
1147,1990,Played,2021-03-28 14:55:18
1147,1538,Disliked,2022-08-27 22:42:47
79479,4848,Added to Playlist,2023-02-15 08:05:05
31181,922,Liked,2022-09-25 08:42:19
6510,3930,Added to Playlist,2022-11-29 16:29:50
5835,953,Added to Playlist,2023-03-04 11:35:00
14379,2097,Disliked,2023-02-01 17:29:25
51197,613,Shared,2021-04-01 03:23:11
93658,1795,Liked,2022-01-09 05:14:10
14323,3589,Added to Playlist,2021-10-23 08:23:03
50477,1202,Disliked,2023-04-07 12:11:10
55209,3303,Shared,2022-04-28 05:29:04
14121,3324,Played,2021-06-14 19:43:59
10499,38,Played,2023-02-10 00:19:52
10061,1181,Played,2020-11-06 04:53:36
54170,2053,Disliked,2022-08-27 21:52:23
22050,1122,Disliked,2021-05-02 12:53:17
16206,3993,Disliked,2022-10-03 03:10:30
3594,4481,Played,2022-12-27 19:57:33
3594,2536,Shared,2022-10-31 14:21:41
78769,2045,Liked,2021-08-23 07:01:52
4304,203,Played,2021-07-21 10:17:18
78772,2422,Added to Playlist,2023-02-23 18:21:30
56451,2918,Added to Playlist,2021-10-23 03:30:31
79472,1484,Shared,2022-09-19 06:09:05
81390,2890,Played,2021-03-26 09:50:02
9687,3436,Disliked,2022-11-27 11:16:42
9687,3099,Liked,2021-09-20 22:26:29
97026,4308,Played,2022-09-07 11:42:14
46283,1080,Added to Playlist,2023-04-08 19:28:39
9093,3076,Added to Playlist,2022-12-11 19:40:38
9093,3603,Liked,2023-02-13 00:40:13
36951,766,Disliked,2022-09-20 11:26:10
34105,4398,Played,2023-03-26 13:00:09
27200,2776,Played,2021-09-25 14:58:33
27200,1960,Disliked,2021-07-21 09:14:37
96975,392,Shared,2023-04-06 10:53:22
88981,3971,Liked,2022-06-28 06:33:33
6805,3433,Added to Playlist,2022-02-22 19:14:45
19939,3622,Disliked,2023-04-05 22:59:21
19939,505,Shared,2023-01-24 06:36:06
21002,2404,Disliked,2022-12-18 12:24:17
34812,3197,Added to Playlist,2023-03-14 12:56:22
69972,1647,Added to Playlist,2021-06-28 12:11:06
69972,4101,Liked,2021-10-19 12:05:57
69972,806,Shared,2022-10-17 07:47:14
38738,2951,Disliked,2021-07-11 02:36:06
92069,820,Disliked,2022-09-15 11:32:08
61583,4542,Added to Playlist,2023-04-05 19:28:42
84917,2580,Disliked,2022-11-30 16:28:57
37818,3784,Liked,2023-02-18 21:37:13
62142,3986,Liked,2022-08-13 19:50:28
78656,630,Shared,2023-04-11 02:06:57
81054,16,Disliked,2022-11-22 05:05:44
81054,4332,Added to Playlist,2022-03-14 02:48:27
50897,2059,Disliked,2022-04-03 10:27:28
93843,1865,Liked,2023-03-14 05:30:28
49723,355,Disliked,2022-05-21 21:54:24
49723,3670,Played,2022-02-17 10:07:58
22003,4937,Added to Playlist,2023-01-26 16:31:42
76843,3464,Liked,2021-06-12 11:55:05
76843,4384,Played,2022-03-28 13:32:31
1227,4271,Liked,2022-10-26 06:59:02
41849,1920,Liked,2022-11-21 15:58:06
41849,3842,Shared,2022-10-27 06:31:33
10967,496,Liked,2023-02-07 06:29:06
77600,3889,Played,2021-03-01 21:07:17
70159,2836,Liked,2023-04-09 05:03:53
70159,2429,Added to Playlist,2023-04-10 06:11:29
60664,4465,Shared,2022-11-18 12:08:42
60664,2593,Shared,2022-07-12 08:04:16
60664,4201,Shared,2021-06-27 14:28:25
5706,1136,Shared,2022-11-04 05:33:25
67993,1921,Shared,2021-11-16 07:16:06
34982,4812,Shared,2022-06-19 02:55:13
68817,638,Shared,2023-02-11 18:13:22
5046,4870,Shared,2022-05-03 16:10:03
97410,1269,Played,2022-03-13 16:03:43
39783,2454,Shared,2022-06-23 23:04:03
39783,3509,Shared,2022-07-20 06:31:36
33231,718,Liked,2023-04-13 22:45:31
81173,972,Liked,2023-01-28 06:02:31
81173,3277,Added to Playlist,2022-06-23 23:37:07
83406,2432,Liked,2022-10-11 21:50:31
83406,2810,Disliked,2022-12-14 01:39:08
83406,2312,Played,2022-10-18 22:15:19
12384,3416,Liked,2022-11-20 04:33:45
30636,2651,Played,2023-04-07 15:37:13
30636,4590,Played,2021-01-01 17:24:28
31154,1302,Shared,2022-09-16 17:19:07
62867,2324,Added to Playlist,2023-04-03 19:11:22
12293,2788,Disliked,2023-03-11 16:23:04
68940,4549,Shared,2023-01-06 19:35:13
61758,3050,Added to Playlist,2022-03-29 12:54:17
66670,1829,Added to Playlist,2023-02-07 21:39:55
66670,379,Shared,2021-09-26 21:27:08
16846,4849,Disliked,2020-08-19 13:27:43
41487,1369,Shared,2022-08-29 21:51:54
41487,4616,Added to Playlist,2021-07-10 07:30:02
96885,4947,Played,2022-01-20 23:12:59
11111,328,Played,2022-12-11 05:04:02
11111,2123,Played,2023-03-05 10:43:23
78499,1067,Added to Playlist,2022-12-03 04:30:53
98686,3005,Played,2021-10-12 05:57:15
77406,2887,Added to Playlist,2023-02-24 21:07:34
77406,2302,Disliked,2023-01-16 15:36:30
91026,3554,Liked,2021-07-16 06:31:15
70208,1801,Liked,2022-12-19 07:52:11
92746,4450,Added to Playlist,2023-04-18 02:13:33
91591,2457,Played,2022-09-12 13:17:27
79281,4130,Liked,2021-06-15 04:07:49
64676,245,Played,2022-04-01 20:11:43
84462,402,Played,2023-02-02 12:21:16
94771,791,Shared,2022-06-15 22:28:09
71586,4222,Added to Playlist,2022-09-17 18:55:56
71586,3584,Added to Playlist,2023-01-26 21:46:35
53415,4053,Added to Playlist,2023-03-01 01:19:56
53415,1385,Shared,2022-12-31 13:38:43
53415,2345,Added to Playlist,2023-02-06 21:25:46
8506,524,Added to Playlist,2023-01-28 13:28:50
14342,1018,Played,2022-06-16 18:34:56
11284,4100,Disliked,2022-05-13 22:31:36
11284,839,Added to Playlist,2023-02-06 20:51:59
63497,1284,Added to Playlist,2021-05-19 12:08:06
79126,4279,Shared,2023-04-13 23:41:34
79126,1560,Shared,2023-02-25 10:22:36
83027,2638,Played,2023-01-23 01:39:33
83027,3229,Shared,2023-03-30 20:09:12
8790,4675,Liked,2023-01-31 17:54:24
60373,429,Added to Playlist,2023-01-26 13:21:49
34825,3235,Disliked,2023-02-04 06:31:05
34825,1574,Disliked,2023-02-03 14:21:05
75615,694,Added to Playlist,2023-02-08 11:20:04
9258,407,Disliked,2022-05-24 13:10:28
65328,1427,Liked,2022-03-18 07:43:02
65328,2329,Shared,2023-04-02 04:41:28
65328,1984,Disliked,2022-06-12 18:56:44
61660,3907,Disliked,2022-04-25 21:08:26
70631,3543,Played,2022-05-24 21:44:26
86380,1193,Liked,2023-03-23 02:52:02
99785,2129,Played,2022-04-11 21:52:30
4137,553,Played,2023-02-13 21:44:15
4137,197,Played,2023-04-17 10:17:21
23503,3957,Shared,2022-10-01 09:31:18
23503,409,Liked,2022-08-10 21:37:44
35106,1576,Played,2023-01-30 20:58:05
56785,789,Shared,2022-03-22 21:21:43
84381,2162,Liked,2022-12-04 23:13:39
84381,1593,Shared,2023-01-18 13:30:16
21723,3950,Added to Playlist,2023-04-16 23:01:03
21723,3584,Added to Playlist,2023-02-15 00:31:24
39388,3895,Added to Playlist,2023-03-22 06:20:33
69998,2623,Disliked,2020-08-13 17:42:13
20027,3122,Played,2022-04-18 04:32:12
20027,1701,Played,2022-08-25 05:10:34
12830,3671,Liked,2023-01-23 09:29:17
29917,2362,Shared,2023-03-08 10:30:03
12537,4939,Shared,2022-11-29 08:25:26
75004,1185,Added to Playlist,2023-03-12 01:14:58
48308,2300,Disliked,2021-05-14 04:21:24
10086,1602,Liked,2021-11-06 01:26:28
26879,3162,Disliked,2023-02-09 14:25:46
26879,3873,Played,2023-02-11 17:10:27
53200,1755,Disliked,2023-03-07 19:37:06
6963,192,Added to Playlist,2023-03-30 02:01:39
48713,1837,Added to Playlist,2023-03-30 05:57:48
83357,3673,Liked,2021-10-30 03:57:09
28628,97,Added to Playlist,2021-06-05 16:20:39
85757,3195,Added to Playlist,2022-08-11 20:48:47
85757,4340,Added to Playlist,2021-12-21 22:43:12
8877,2929,Disliked,2021-02-24 04:57:47
35712,3994,Played,2023-02-21 15:00:51
71401,2275,Shared,2022-06-18 05:03:08
45512,1732,Played,2022-06-12 09:00:35
61709,3679,Disliked,2021-08-12 11:47:16
32814,1795,Played,2022-10-16 19:28:02
26489,1018,Liked,2022-01-20 12:09:14
29396,4890,Added to Playlist,2022-01-02 16:15:39
5364,4142,Played,2022-05-01 16:15:20
61850,1581,Disliked,2022-12-17 04:18:49
68471,617,Shared,2022-06-24 14:39:59
11740,2260,Played,2021-11-23 01:05:59
11740,4687,Disliked,2023-01-15 11:41:17
56770,1842,Liked,2023-01-13 21:51:11
64287,2845,Shared,2022-09-20 10:38:25
52439,4220,Shared,2022-12-19 04:54:48
49461,465,Played,2021-01-15 08:03:01
49461,221,Disliked,2021-01-13 23:04:07
23827,3728,Liked,2022-05-06 03:38:32
23827,4419,Shared,2023-04-02 06:22:34
67695,899,Played,2023-01-04 19:48:23
67695,672,Liked,2022-10-26 17:32:39
25151,4646,Liked,2022-02-15 17:27:32
44323,1048,Disliked,2020-07-18 15:14:03
65249,988,Liked,2023-03-11 05:58:01
82403,394,Played,2022-08-28 06:48:07
37077,1461,Shared,2023-03-07 01:35:17
37077,1692,Disliked,2022-07-12 20:57:26
75368,3750,Added to Playlist,2021-08-16 10:23:31
52105,2034,Shared,2021-03-31 07:49:29
63735,3933,Disliked,2022-05-18 21:20:47
34621,2581,Played,2022-01-22 02:54:46
68846,3457,Liked,2023-03-13 06:09:08
55654,1001,Played,2023-03-10 11:56:20
83252,2162,Played,2022-11-08 05:42:02
87039,4908,Liked,2022-10-21 10:25:05
87039,4507,Disliked,2021-11-12 15:20:04
36302,4401,Played,2022-07-05 05:05:46
48267,4286,Added to Playlist,2023-04-09 15:32:38
48188,4187,Liked,2022-01-14 17:56:45
48188,159,Shared,2022-06-24 08:08:18
60396,150,Played,2022-06-13 18:11:09
60396,549,Shared,2023-04-11 23:01:11
330,855,Added to Playlist,2022-01-19 17:03:51
45973,1102,Added to Playlist,2022-08-17 21:36:07
26714,3429,Disliked,2023-01-26 19:04:38
17032,3955,Played,2023-04-07 20:33:22
17032,3124,Added to Playlist,2023-04-10 19:58:29
